age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income,AL,AL_proba,GL,GL_proba,GD,GD_proba
35,3,5,1,2,1,1,65,1.0,1.0,0.13922703,1.0,0.076823056,1,2.088499e-09
46,2,7,1,5,1,1,40,0.0,1.0,0.40904725,0.0,0.5393189,1,0.015911765
36,3,7,0,3,1,0,35,0.0,0.0,0.97381103,0.0,0.94945115,0,0.99964523
20,2,7,3,0,1,0,40,0.0,0.0,0.9918258,0.0,0.99474037,0,0.99861133
29,2,3,3,0,1,1,40,0.0,0.0,0.9867964,0.0,0.9924042,0,0.9985324
37,2,7,0,4,0,0,40,0.0,0.0,0.9703331,0.0,0.95282346,0,0.9997718
17,2,6,3,0,1,1,16,0.0,0.0,0.9999948,0.0,0.99420875,0,0.99817574
32,2,3,0,0,1,0,38,0.0,0.0,0.98340374,0.0,0.9662432,0,0.99941003
23,2,3,3,5,1,1,40,0.0,0.0,0.9840497,0.0,0.9967334,0,0.9997186
45,3,4,0,3,1,0,42,1.0,0.0,0.76525307,0.0,0.7156488,1,0.23267277
26,2,3,3,0,1,1,40,0.0,0.0,0.9895751,0.0,0.99427074,0,0.99862015
31,2,3,0,4,1,0,99,1.0,0.0,0.8773502,0.0,0.809155,1,0.4520709
79,2,7,1,2,1,1,20,0.0,1.0,0.39771748,1.0,0.3133505,1,0.0020385853
49,2,3,0,4,1,0,40,0.0,0.0,0.95450544,0.0,0.9479147,0,0.99984336
42,2,1,1,3,1,1,40,1.0,1.0,0.3020702,1.0,0.21744621,1,1.8316672e-05
67,2,4,1,3,1,1,30,1.0,1.0,0.20535606,1.0,0.25685483,1,1.0641104e-06
35,2,2,1,5,1,1,45,1.0,1.0,0.1297453,1.0,0.096390545,1,1.7775381e-08
44,2,1,0,5,1,1,50,1.0,0.0,0.5558163,0.0,0.6150119,1,0.26463014
31,2,3,1,0,1,1,40,0.0,0.0,0.8316709,0.0,0.8234194,0,0.83422476
37,0,1,0,2,1,0,55,0.0,0.0,0.77553385,0.0,0.75401664,1,0.16677675
22,0,0,3,5,1,1,40,0.0,0.0,0.9661274,0.0,0.9760279,0,0.9999728
34,2,7,1,0,1,1,40,0.0,0.0,0.7125567,0.0,0.7382314,0,0.5381975
45,2,3,0,0,1,1,40,0.0,0.0,0.9510058,0.0,0.9433442,0,0.9994511
51,2,3,1,0,0,1,40,0.0,0.0,0.77637035,0.0,0.6670499,1,0.1891875
28,2,6,1,5,1,0,40,0.0,0.0,0.9101597,0.0,0.9446479,0,0.97396445
38,2,0,0,5,0,0,40,0.0,0.0,0.934826,0.0,0.9375595,0,0.99985874
40,2,6,0,0,1,0,40,0.0,0.0,0.99086595,0.0,0.98265517,0,0.99939775
50,2,7,1,4,1,1,60,1.0,1.0,0.3714487,1.0,0.46594715,1,0.0021624519
33,2,6,0,0,1,1,40,0.0,0.0,0.98731655,0.0,0.98405045,0,0.99942124
49,2,1,1,5,1,1,40,0.0,1.0,0.21395427,1.0,0.2532457,1,1.3291564e-06
44,2,0,0,0,1,0,45,0.0,0.0,0.91884655,0.0,0.9093537,0,0.99954164
23,2,3,1,4,1,1,50,0.0,0.0,0.79396605,0.0,0.7477243,0,0.5566155
20,2,3,3,0,1,1,40,0.0,0.0,0.99509376,0.0,0.99588406,0,0.9986203
32,2,3,1,4,1,0,20,0.0,0.0,0.92864937,0.0,0.92800474,0,0.9278296
64,2,6,0,4,1,0,12,0.0,0.0,0.99328107,0.0,0.95049286,0,0.999572
28,2,1,1,2,1,1,40,0.0,1.0,0.375493,0.0,0.56877804,1,1.0774708e-05
47,0,6,1,0,1,1,40,0.0,0.0,0.8911738,0.0,0.93295723,0,0.97185147
37,2,7,0,5,1,0,40,0.0,0.0,0.94166976,0.0,0.95366925,0,0.99977154
47,3,3,1,0,1,1,48,0.0,0.0,0.68975943,0.0,0.5944587,1,0.07789258
59,1,6,0,1,1,0,40,0.0,0.0,0.9828122,0.0,0.96814704,0,0.999265
22,2,7,3,2,1,0,20,0.0,0.0,0.9909945,0.0,0.988722,0,0.99984264
47,2,6,1,0,1,1,40,1.0,0.0,0.87978625,0.0,0.8912422,0,0.9463957
26,2,0,3,4,1,1,40,0.0,0.0,0.97722775,0.0,0.983454,0,0.9998678
44,2,0,1,2,1,1,50,1.0,1.0,0.28797215,1.0,0.27236223,1,0.00010980807
33,2,3,3,0,1,0,40,0.0,0.0,0.9852977,0.0,0.9877818,0,0.9983814
46,2,7,0,5,1,0,40,0.0,0.0,0.9231226,0.0,0.9701754,0,0.9996928
50,2,1,1,0,1,1,40,0.0,1.0,0.38305467,1.0,0.4287054,1,0.005497905
44,2,5,1,2,1,1,50,1.0,1.0,0.104893684,1.0,0.072695196,1,3.97019e-09
21,2,3,3,0,1,1,40,0.0,0.0,0.99415636,0.0,0.9957687,0,0.9986442
33,2,7,0,0,1,1,40,0.0,0.0,0.94882375,0.0,0.9555123,0,0.9990865
28,2,7,3,0,1,1,50,0.0,0.0,0.95930296,0.0,0.9678138,0,0.9980895
29,2,1,1,5,1,1,50,1.0,1.0,0.27383375,1.0,0.3233267,1,9.14919e-07
41,0,3,1,0,0,1,40,0.0,0.0,0.7528708,0.0,0.7831522,0,0.78257436
19,2,6,3,4,1,0,40,0.0,0.0,0.9988151,0.0,0.9963999,0,0.9987263
62,2,1,1,3,1,1,20,1.0,1.0,0.33765346,0.0,0.73034906,1,0.006855543
50,2,3,1,0,1,1,45,1.0,0.0,0.6271722,0.0,0.6202198,1,0.092637904
21,0,7,3,4,1,1,40,0.0,0.0,0.98617166,0.0,0.987415,0,0.99961865
60,2,3,1,3,1,1,40,1.0,1.0,0.46417737,0.0,0.51168627,1,0.029494215
30,2,7,1,0,1,1,40,0.0,0.0,0.7509285,0.0,0.79480034,0,0.7080235
47,2,3,1,3,1,1,50,1.0,1.0,0.4296649,1.0,0.42826658,1,0.007629646
52,0,1,4,5,1,0,55,0.0,0.0,0.7641735,1.0,0.4918477,1,0.0016965937
36,2,5,3,5,1,1,50,1.0,0.0,0.539566,0.0,0.7580934,1,0.033186715
67,1,6,4,1,0,0,40,0.0,0.0,0.9837096,0.0,0.9775451,0,0.9929422
25,2,1,1,5,1,1,40,1.0,1.0,0.44941396,0.0,0.5181551,1,0.0009481342
22,2,6,2,4,1,0,35,0.0,0.0,0.9979998,0.0,0.9652461,0,0.99919516
49,2,6,2,0,1,1,38,0.0,0.0,0.987353,0.0,0.97956103,0,0.9985197
38,2,4,1,0,0,1,40,1.0,1.0,0.4470793,1.0,0.49797398,1,0.008662471
54,3,3,1,3,0,1,40,0.0,0.0,0.658226,0.0,0.6401634,1,0.09434683
63,2,1,1,5,1,1,40,0.0,1.0,0.16568124,1.0,0.22676355,1,7.924657e-07
67,1,6,4,1,1,0,35,0.0,0.0,0.98579454,0.0,0.9772732,0,0.993893
22,2,7,3,0,1,1,35,0.0,0.0,0.9952783,0.0,0.99365044,0,0.99852765
39,0,1,3,5,1,1,45,0.0,0.0,0.7821461,0.0,0.79362947,0,0.98479676
31,2,1,1,3,1,1,60,0.0,1.0,0.28176183,1.0,0.18391752,1,3.097531e-06
57,2,7,1,0,1,1,40,1.0,0.0,0.55725574,0.0,0.5959457,1,0.079796135
22,2,1,3,2,1,1,40,0.0,0.0,0.9280507,0.0,0.98018944,0,0.9996557
42,2,0,1,5,1,1,40,1.0,1.0,0.4141314,0.0,0.5285569,1,0.013531481
19,2,3,3,4,1,0,20,0.0,0.0,0.99855226,0.0,0.9961291,0,0.9992767
17,0,6,3,4,1,1,30,0.0,0.0,0.9999749,0.0,0.9928305,0,0.9985072
28,3,7,1,0,1,1,55,0.0,0.0,0.6889303,0.0,0.5983758,1,0.07838361
46,0,3,0,2,1,0,40,0.0,0.0,0.91192365,0.0,0.8954325,0,0.9997243
45,2,7,0,0,1,1,56,1.0,0.0,0.85127115,0.0,0.88551915,0,0.9988888
20,2,7,2,3,0,0,40,0.0,0.0,0.98289144,0.0,0.9694928,0,0.9993716
32,2,3,3,4,0,0,40,0.0,0.0,0.98867255,0.0,0.98765755,0,0.99951017
67,2,3,4,5,1,0,16,1.0,0.0,0.9501456,0.0,0.97845393,0,0.9994754
52,2,3,1,0,0,1,40,1.0,0.0,0.7717649,0.0,0.665619,1,0.16332816
35,2,3,1,3,1,1,44,0.0,0.0,0.6152382,0.0,0.5843792,1,0.26700386
43,2,3,0,5,1,0,58,0.0,0.0,0.8924102,0.0,0.88472337,0,0.9995894
29,2,0,3,0,1,1,40,0.0,0.0,0.9626895,0.0,0.98662186,0,0.99952126
42,2,7,1,2,1,1,40,1.0,1.0,0.42941135,1.0,0.39787728,1,0.0044197016
68,1,3,4,1,1,1,32,0.0,0.0,0.9603554,0.0,0.96872044,0,0.98741096
29,2,3,2,4,0,0,30,0.0,0.0,0.9844592,0.0,0.9492214,0,0.9994672
40,2,7,0,5,1,1,40,0.0,0.0,0.8745354,0.0,0.9529989,0,0.9997713
30,2,1,1,3,1,1,20,0.0,0.0,0.6434039,0.0,0.7348375,1,0.22537214
61,3,7,1,5,1,1,50,1.0,1.0,0.30751145,1.0,0.3900761,1,0.00035518978
46,2,7,1,0,0,1,40,0.0,0.0,0.6886264,0.0,0.6512333,1,0.11730185
51,2,3,1,0,1,1,40,0.0,0.0,0.7081634,0.0,0.6670499,1,0.1891875
42,2,1,1,5,1,1,40,1.0,1.0,0.2580222,1.0,0.29367888,1,4.763976e-06
25,2,6,3,0,0,1,40,0.0,0.0,0.996735,0.0,0.9954744,0,0.9984281
49,2,1,1,3,1,1,50,1.0,1.0,0.20071805,1.0,0.1562798,1,1.9787835e-06
58,2,6,1,0,1,1,40,1.0,0.0,0.85690486,0.0,0.82844406,0,0.91813034
56,3,1,1,3,1,1,50,1.0,1.0,0.23978388,1.0,0.25962794,1,8.6353157e-07
51,3,1,0,0,1,1,50,0.0,0.0,0.7542379,0.0,0.8912592,0,0.9981964
66,1,6,3,1,1,1,30,0.0,0.0,0.99008745,0.0,0.97755104,0,0.995452
38,2,3,1,3,1,1,55,1.0,1.0,0.48521864,0.0,0.55165225,1,0.019617194
53,3,7,4,3,1,0,60,0.0,0.0,0.8725504,0.0,0.70946026,0,0.9108612
17,2,6,3,4,1,0,30,0.0,0.0,0.9999818,0.0,0.9943119,0,0.99848807
28,0,0,1,5,1,1,60,0.0,1.0,0.42832357,1.0,0.4363709,1,0.004944238
37,3,5,1,2,1,1,50,1.0,1.0,0.14940387,1.0,0.059737325,1,4.5342894e-09
29,2,3,1,0,1,1,40,0.0,0.0,0.84467375,0.0,0.84516704,0,0.8464904
57,2,0,4,2,1,0,40,0.0,0.0,0.80956835,0.0,0.630909,0,0.9999814
27,0,4,3,2,1,0,40,0.0,0.0,0.88020337,0.0,0.9048996,1,0.37347472
28,2,3,1,0,1,1,40,0.0,0.0,0.8511236,0.0,0.8604561,0,0.854443
31,2,6,3,4,1,1,40,0.0,0.0,0.9959142,0.0,0.99265677,0,0.9987857
37,2,7,1,0,0,1,40,0.0,0.0,0.7467051,0.0,0.6937942,1,0.41353092
39,2,3,0,5,1,0,40,0.0,0.0,0.94833773,0.0,0.96856815,0,0.9997142
34,3,0,1,0,1,1,45,0.0,0.0,0.6434547,0.0,0.58234173,1,0.083205745
32,2,0,1,4,1,1,40,0.0,0.0,0.6793871,0.0,0.65743446,1,0.41519666
59,3,4,1,5,1,1,80,1.0,1.0,0.12886298,1.0,0.072280765,1,1.1684621e-07
42,2,3,1,0,1,1,40,0.0,0.0,0.7614026,0.0,0.7866769,0,0.68403345
47,0,2,0,2,1,1,50,1.0,1.0,0.46126777,0.0,0.64784974,1,0.00661142
26,0,1,3,2,0,0,35,0.0,0.0,0.9599067,0.0,0.96332735,0,0.99997044
39,2,3,3,3,0,0,40,0.0,0.0,0.9865957,0.0,0.98036367,0,0.99983597
37,2,3,3,4,1,0,35,1.0,0.0,0.9917098,0.0,0.98689735,0,0.9993624
33,2,4,1,4,1,1,15,0.0,0.0,0.5879599,0.0,0.5655836,1,0.013014627
45,2,7,1,0,1,1,40,1.0,0.0,0.62542,0.0,0.6704223,1,0.13427027
62,1,3,1,1,1,1,18,0.0,0.0,0.78792244,0.0,0.7686634,1,0.30386826
58,0,6,1,0,1,1,40,0.0,0.0,0.8729781,0.0,0.869981,0,0.95407945
50,3,3,1,5,1,1,32,0.0,0.0,0.6621134,0.0,0.60345274,1,0.12922381
26,2,1,3,3,0,1,20,0.0,0.0,0.98376083,0.0,0.99345815,0,0.99999595
41,0,3,1,0,1,1,40,1.0,0.0,0.6987591,0.0,0.7831522,0,0.78257436
36,2,7,3,4,0,0,40,0.0,0.0,0.98023164,0.0,0.9535417,0,0.99925476
47,1,3,2,1,0,0,32,0.0,0.0,0.9785004,0.0,0.97587526,0,0.9957151
48,0,1,0,2,1,0,60,0.0,0.0,0.7492752,0.0,0.70285237,1,0.09035006
63,3,3,1,0,1,1,45,0.0,0.0,0.64344466,0.0,0.5926083,1,0.047884785
31,2,6,3,4,1,0,20,0.0,0.0,0.9987595,0.0,0.9947012,0,0.99868935
23,2,7,3,5,1,1,20,0.0,0.0,0.9928751,0.0,0.9952804,0,0.99921083
36,2,6,1,0,1,1,40,0.0,0.0,0.9107067,0.0,0.93070763,0,0.9625255
27,2,3,3,0,0,1,40,0.0,0.0,0.9896836,0.0,0.99378717,0,0.9985958
24,2,3,3,4,1,1,35,0.0,0.0,0.9956812,0.0,0.99507564,0,0.99936885
41,3,3,1,3,1,0,40,0.0,0.0,0.8107349,0.0,0.660138,1,0.18945916
25,2,3,3,0,1,0,40,0.0,0.0,0.9910138,0.0,0.9946798,0,0.99864024
55,2,3,1,0,1,1,40,1.0,0.0,0.68918216,0.0,0.65181744,1,0.12681206
51,2,4,1,5,1,1,50,1.0,1.0,0.09703052,1.0,0.07423997,1,1.6829594e-07
20,2,7,3,2,1,0,40,0.0,0.0,0.98410535,0.0,0.9875058,0,0.99989605
19,2,3,3,4,1,0,40,0.0,0.0,0.995508,0.0,0.99605316,0,0.99941933
42,3,3,0,0,1,1,40,0.0,0.0,0.96095294,0.0,0.96846,0,0.99925095
36,2,1,3,5,0,0,40,0.0,0.0,0.8999132,0.0,0.808818,0,0.9997819
46,2,3,1,4,1,1,50,0.0,0.0,0.57528514,0.0,0.6016315,1,0.033330586
19,1,3,3,1,1,1,30,0.0,0.0,0.99812263,0.0,0.9923693,0,0.9962684
22,2,7,3,4,0,0,32,0.0,0.0,0.9957677,0.0,0.99206036,0,0.99919015
33,0,3,0,5,1,0,40,0.0,0.0,0.957792,0.0,0.9720744,0,0.99975365
20,2,3,3,0,1,1,40,0.0,0.0,0.99509376,0.0,0.99588406,0,0.9986203
44,2,7,1,5,1,0,45,1.0,1.0,0.47579002,1.0,0.4716096,1,0.01161377
39,2,1,3,5,0,0,35,0.0,0.0,0.9289756,0.0,0.9556886,0,0.9999759
62,2,0,0,4,1,1,40,0.0,0.0,0.84922034,0.0,0.9319976,0,0.9998605
55,2,1,1,5,1,1,42,1.0,1.0,0.14997357,1.0,0.10273427,1,1.1000521e-06
24,1,1,3,1,1,1,40,0.0,0.0,0.9744967,0.0,0.96500975,0,0.990531
34,2,6,3,4,0,1,40,0.0,0.0,0.99569476,0.0,0.9907599,0,0.9988832
38,3,4,1,2,0,1,60,1.0,1.0,0.27459526,1.0,0.14062577,1,8.072109e-08
51,2,6,1,0,1,1,40,0.0,0.0,0.87005055,0.0,0.86550975,0,0.9356817
42,2,4,3,5,1,1,45,1.0,0.0,0.5950519,0.0,0.5150541,1,0.0007305065
17,1,6,3,1,0,1,20,0.0,0.0,0.9999905,0.0,0.99117357,0,0.99783117
26,1,1,3,1,1,0,80,0.0,0.0,0.94074667,0.0,0.8579902,0,0.9185354
31,3,6,1,0,1,1,40,0.0,0.0,0.93933666,0.0,0.92141324,0,0.95898354
52,2,0,0,4,1,0,40,0.0,0.0,0.9385235,0.0,0.9647649,0,0.9999039
53,2,4,1,5,1,1,55,1.0,1.0,0.08693534,1.0,0.08273214,1,1.6964728e-07
29,2,1,1,3,1,1,40,1.0,1.0,0.45638365,1.0,0.43713117,1,0.0006705562
67,1,3,4,1,1,0,8,0.0,0.0,0.9816646,0.0,0.97495323,0,0.9891768
20,3,3,0,3,1,0,30,0.0,0.0,0.99312687,0.0,0.9699055,0,0.999503
31,2,3,3,0,1,1,40,1.0,0.0,0.9850459,0.0,0.9903491,0,0.99845755
31,2,7,3,5,0,0,35,0.0,0.0,0.98470646,0.0,0.98740894,0,0.99956065
42,0,7,1,5,1,0,40,0.0,0.0,0.61323965,0.0,0.56928396,1,0.037728664
23,2,0,1,0,1,0,30,0.0,0.0,0.8578199,0.0,0.89726543,0,0.86686146
24,2,7,3,3,1,1,20,0.0,0.0,0.99580073,0.0,0.9828132,0,0.99944216
18,0,3,3,4,1,1,60,0.0,0.0,0.9830164,0.0,0.9951664,0,0.9998191
23,2,3,3,0,1,1,40,0.0,0.0,0.99232286,0.0,0.99534583,0,0.9986588
57,0,2,0,2,1,1,60,1.0,1.0,0.397839,0.0,0.6614503,1,0.0023549371
34,2,2,1,2,1,1,60,1.0,1.0,0.1383934,1.0,0.19814366,1,5.0406946e-08
44,2,7,1,0,1,1,40,1.0,0.0,0.6325315,0.0,0.6863523,1,0.15293293
22,2,0,3,2,1,1,30,0.0,0.0,0.9796807,0.0,0.9681683,0,0.99996805
52,2,7,1,5,1,1,45,1.0,1.0,0.27687687,1.0,0.41512233,1,0.002939415
47,2,3,0,0,1,0,43,0.0,0.0,0.94186383,0.0,0.91630644,0,0.9994729
24,2,7,3,0,1,1,50,0.0,0.0,0.9713513,0.0,0.98427415,0,0.99846065
36,0,7,0,5,1,0,65,0.0,0.0,0.86590135,0.0,0.8975906,0,0.997424
32,3,7,0,4,1,0,35,0.0,0.0,0.97583395,0.0,0.9420777,0,0.9992785
70,3,7,1,5,1,1,30,0.0,1.0,0.455567,1.0,0.48701948,1,0.0127667105
31,2,3,3,3,1,1,48,0.0,0.0,0.9655282,0.0,0.9828947,0,0.9998838
52,2,7,1,5,1,1,55,1.0,1.0,0.22451544,1.0,0.37583935,1,0.0003860406
40,2,1,3,3,1,0,45,0.0,0.0,0.9056847,0.0,0.69578767,0,0.97690636
61,1,6,1,1,1,1,40,1.0,0.0,0.90550685,0.0,0.876111,0,0.90733415
50,0,1,1,5,1,1,40,1.0,1.0,0.30619383,1.0,0.23103702,1,6.3004322e-06
53,2,7,1,5,1,1,50,1.0,1.0,0.24186343,1.0,0.36678946,1,0.0005443439
36,2,3,3,4,1,1,40,0.0,0.0,0.9812318,0.0,0.98439425,0,0.9995455
57,2,7,3,0,1,1,42,0.0,0.0,0.9163225,0.0,0.9673914,0,0.99190557
28,2,3,1,4,1,1,40,0.0,0.0,0.83235973,0.0,0.7972027,0,0.7724789
49,2,1,1,5,1,1,40,1.0,1.0,0.21395427,1.0,0.2532457,1,1.3291564e-06
33,2,6,3,0,0,1,40,0.0,0.0,0.9941209,0.0,0.9939099,0,0.99836844
39,3,2,0,5,0,1,40,0.0,0.0,0.68356574,0.0,0.7545622,0,0.5759711
62,2,6,4,0,1,0,40,0.0,0.0,0.9825086,0.0,0.97921395,0,0.99729306
54,2,6,1,4,0,0,40,1.0,0.0,0.9175434,0.0,0.8293754,0,0.9486006
46,2,3,1,0,1,1,35,0.0,0.0,0.8222631,0.0,0.8281138,0,0.8480142
42,0,7,1,0,1,1,40,1.0,0.0,0.6226907,0.0,0.67561954,1,0.35214254
24,2,1,3,3,1,1,40,0.0,0.0,0.9481156,0.0,0.9614946,0,0.99999344
52,2,2,1,5,1,1,57,1.0,1.0,0.062669754,1.0,0.116901815,1,4.7654574e-08
44,2,3,3,5,1,0,43,0.0,0.0,0.9552944,0.0,0.99018586,0,0.99987125
41,3,7,0,0,1,0,40,0.0,0.0,0.94315594,0.0,0.9457967,0,0.99862826
19,2,3,3,0,1,1,30,0.0,0.0,0.9983771,0.0,0.99585325,0,0.99847776
69,0,3,1,4,1,1,40,0.0,0.0,0.5386188,1.0,0.45993638,1,0.014510854
59,0,6,4,4,0,0,30,0.0,0.0,0.9850626,0.0,0.96934366,0,0.9989717
31,2,3,1,3,1,1,50,1.0,0.0,0.6038561,0.0,0.57500476,1,0.24659616
21,2,7,3,5,1,0,40,0.0,0.0,0.98484033,0.0,0.9944862,0,0.9995782
55,2,7,1,4,0,1,40,1.0,0.0,0.57311994,0.0,0.5257665,1,0.019702239
45,2,3,1,5,0,1,40,1.0,0.0,0.5973489,0.0,0.63422036,1,0.101979926
26,2,3,1,0,1,1,50,0.0,0.0,0.7797209,0.0,0.792689,0,0.68155235
48,0,4,1,2,1,0,40,1.0,1.0,0.23566574,1.0,0.19821286,1,4.9076084e-07
43,2,0,1,5,1,1,48,1.0,1.0,0.2988488,1.0,0.22290969,1,0.0009996536
42,2,4,1,2,1,1,50,1.0,1.0,0.16204119,1.0,0.15608162,1,1.4505942e-07
32,2,3,1,0,0,1,40,0.0,0.0,0.8641424,0.0,0.8168436,0,0.8292807
31,2,1,1,0,0,1,36,0.0,0.0,0.67150587,0.0,0.55610186,1,0.17173152
57,2,3,1,0,1,1,40,0.0,0.0,0.68073773,0.0,0.6419687,1,0.11319153
38,2,7,1,3,1,0,40,1.0,0.0,0.7422218,0.0,0.6004776,1,0.103297725
39,0,1,0,5,1,0,35,0.0,0.0,0.8956568,0.0,0.750548,0,0.9919443
51,2,1,1,5,1,1,55,0.0,1.0,0.13258433,1.0,0.18852031,1,5.214391e-07
35,0,7,1,4,1,1,40,0.0,0.0,0.6221305,0.0,0.6244254,1,0.49132487
25,2,7,3,4,1,0,40,0.0,0.0,0.98618513,0.0,0.9821715,0,0.9992482
31,2,1,3,2,0,0,40,0.0,0.0,0.9065,0.0,0.89061487,0,0.9952047
43,2,6,0,0,1,0,40,0.0,0.0,0.99000657,0.0,0.98147416,0,0.9993648
38,0,1,1,5,1,1,40,1.0,1.0,0.36388952,1.0,0.4075243,1,7.543494e-05
64,3,3,1,5,1,1,45,1.0,1.0,0.4340226,1.0,0.46399498,1,0.008160138
45,3,1,1,5,1,1,51,0.0,1.0,0.22798085,1.0,0.18023658,1,3.129227e-07
48,3,0,1,4,1,0,15,0.0,0.0,0.8085994,0.0,0.53521186,1,0.42444572
25,2,1,3,2,1,1,40,0.0,0.0,0.89986455,0.0,0.97240365,0,0.9987902
38,0,1,1,2,1,0,20,1.0,1.0,0.4816895,0.0,0.81122565,1,0.08817676
38,2,1,1,4,1,1,35,0.0,0.0,0.5444176,1.0,0.39699626,1,0.019299068
24,2,0,3,5,1,1,40,0.0,0.0,0.9578482,0.0,0.9531897,0,0.9999403
45,2,3,0,5,1,0,46,0.0,0.0,0.9121916,0.0,0.9222286,0,0.9996748
51,2,3,1,4,1,1,50,1.0,0.0,0.54369545,0.0,0.5189723,1,0.014273471
22,2,3,3,0,1,1,35,0.0,0.0,0.99662143,0.0,0.9957187,0,0.99856514
44,2,3,2,5,1,0,40,0.0,0.0,0.93514824,0.0,0.9436793,0,0.9995091
50,2,3,1,0,1,1,40,1.0,0.0,0.714376,0.0,0.66965616,1,0.22773121
47,0,7,3,4,0,1,40,0.0,0.0,0.9466269,0.0,0.96527845,0,0.9996698
24,2,4,3,5,1,1,56,0.0,0.0,0.7714476,0.0,0.6246699,1,0.0044730473
44,2,3,1,0,1,1,41,0.0,0.0,0.68280995,0.0,0.67253745,1,0.15100308
23,0,3,3,4,1,0,40,0.0,0.0,0.9905935,0.0,0.99561614,0,0.9997042
32,2,1,1,0,1,1,40,1.0,0.0,0.50039935,0.0,0.59519887,1,0.045956634
27,3,7,1,5,1,1,40,0.0,0.0,0.6679537,0.0,0.6322974,1,0.11346248
35,2,3,1,4,0,0,20,0.0,0.0,0.9124683,0.0,0.8891247,0,0.9111761
24,2,6,1,3,1,1,40,0.0,0.0,0.9372265,0.0,0.9480204,0,0.9871782
27,2,3,1,0,1,1,40,0.0,0.0,0.8582921,0.0,0.87617034,0,0.8633979
61,0,5,1,2,1,1,50,1.0,1.0,0.1091851,1.0,0.066946805,1,7.2843376e-09
35,0,1,1,2,1,1,50,0.0,1.0,0.29842085,1.0,0.24700314,1,5.289325e-06
27,2,1,3,2,1,0,20,0.0,0.0,0.9596978,0.0,0.9568431,0,0.99999654
43,2,1,1,2,1,1,40,1.0,1.0,0.28094405,1.0,0.24932706,1,1.6730117e-05
26,2,3,3,5,0,1,40,0.0,0.0,0.9835022,0.0,0.99696875,0,0.99974865
32,2,6,1,0,1,1,40,1.0,0.0,0.9242159,0.0,0.9364421,0,0.96668607
45,2,6,1,4,1,0,32,0.0,0.0,0.9482764,0.0,0.94365525,0,0.9771813
51,2,3,1,5,0,0,38,0.0,0.0,0.7188001,0.0,0.58808196,1,0.2534997
41,3,0,0,3,1,1,60,0.0,0.0,0.79058534,0.0,0.84452575,0,0.98641634
43,3,1,1,2,1,1,21,0.0,1.0,0.47397703,0.0,0.5126202,1,0.00016049559
34,0,1,3,2,1,1,48,0.0,0.0,0.8239472,0.0,0.89208573,0,0.8574646
17,2,6,3,4,1,1,48,0.0,0.0,0.99995834,0.0,0.9898683,0,0.9983974
50,3,4,1,2,1,0,40,1.0,1.0,0.20913637,1.0,0.12102407,1,1.2122341e-07
