age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income,AL,AL_proba,GL,GL_proba,GD,GD_proba
49,2,3,0,4,1,0,40,0.0,0.0,0.9537566,0.0,0.9568618,1,0.098417975
42,2,1,1,3,1,1,40,1.0,1.0,0.30008072,1.0,0.210643,1,0.07669396
67,2,4,1,3,1,1,30,1.0,1.0,0.20201337,1.0,0.22278148,1,0.076694354
35,2,2,1,5,1,1,45,1.0,1.0,0.13098246,1.0,0.3050806,1,0.07669335
44,2,1,0,5,1,1,50,1.0,0.0,0.5558567,0.0,0.55826014,1,0.0766488
31,2,3,1,0,1,1,40,0.0,0.0,0.82987803,0.0,0.8159093,1,0.08187769
37,0,1,0,2,1,0,55,0.0,0.0,0.77773756,0.0,0.74786294,1,0.07642836
22,0,0,3,5,1,1,40,0.0,0.0,0.96526754,0.0,0.9675171,1,0.10108226
34,2,7,1,0,1,1,40,0.0,0.0,0.7105007,0.0,0.7613435,1,0.07673083
45,2,3,0,0,1,1,40,0.0,0.0,0.9500497,0.0,0.97748053,1,0.09826305
51,2,3,1,0,0,1,40,0.0,0.0,0.77532023,0.0,0.6850255,1,0.07668527
28,2,6,1,5,1,0,40,0.0,0.0,0.9100012,0.0,0.79785186,1,0.082772754
38,2,0,0,5,0,0,40,0.0,0.0,0.93478,0.0,0.9386499,1,0.10645945
40,2,6,0,0,1,0,40,0.0,0.0,0.99069214,0.0,0.96144766,1,0.09821289
50,2,7,1,4,1,1,60,1.0,1.0,0.36844575,1.0,0.3132273,1,0.076689675
33,2,6,0,0,1,1,40,0.0,0.0,0.98715764,0.0,0.96808916,1,0.09718164
49,2,1,1,5,1,1,40,0.0,1.0,0.21415275,1.0,0.29462773,1,0.07669356
44,2,0,0,0,1,0,45,0.0,0.0,0.91787493,0.0,0.67810214,1,0.10098758
23,2,3,1,4,1,1,50,0.0,0.0,0.7917391,0.0,0.55470526,1,0.07663767
20,2,3,3,0,1,1,40,0.0,0.0,0.99503225,0.0,0.98295623,1,0.10122478
32,2,3,1,4,1,0,20,0.0,0.0,0.9274401,0.0,0.94098896,1,0.08269789
64,2,6,0,4,1,0,12,0.0,0.0,0.99326843,0.0,0.98829114,1,0.09501619
28,2,1,1,2,1,1,40,0.0,1.0,0.37455297,1.0,0.32811862,1,0.07669535
47,0,6,1,0,1,1,40,0.0,0.0,0.8888109,0.0,0.90062743,1,0.08718891
37,2,7,0,5,1,0,40,0.0,0.0,0.94079906,0.0,0.9676616,1,0.09800798
47,3,3,1,0,1,1,48,0.0,0.0,0.6879623,0.0,0.6108796,1,0.0766471
59,1,6,0,1,1,0,40,0.0,0.0,0.9825302,0.0,0.9456088,1,0.09624981
22,2,7,3,2,1,0,20,0.0,0.0,0.99094766,0.0,0.99564433,1,0.101023994
47,2,6,1,0,1,1,40,1.0,0.0,0.8778502,0.0,0.8558054,1,0.079494774
26,2,0,3,4,1,1,40,0.0,0.0,0.9773524,0.0,0.9702269,1,0.10397457
44,2,0,1,2,1,1,50,1.0,1.0,0.28207552,1.0,0.24475205,1,0.07669386
33,2,3,3,0,1,0,40,0.0,0.0,0.98519725,0.0,0.9815997,1,0.10066024
46,2,7,0,5,1,0,40,0.0,0.0,0.92196804,0.0,0.9835822,1,0.098558605
50,2,1,1,0,1,1,40,0.0,1.0,0.38086367,0.0,0.5380558,1,0.07669321
44,2,5,1,2,1,1,50,1.0,1.0,0.10366523,1.0,0.20149654,1,0.076694235
21,2,3,3,0,1,1,40,0.0,0.0,0.99408734,0.0,0.9829217,1,0.10122057
33,2,7,0,0,1,1,40,0.0,0.0,0.94821393,0.0,0.9865044,1,0.10098996
28,2,7,3,0,1,1,50,0.0,0.0,0.95868194,0.0,0.98427135,1,0.09905615
29,2,1,1,5,1,1,50,1.0,1.0,0.27648532,1.0,0.25198376,1,0.076693654
41,0,3,1,0,0,1,40,0.0,0.0,0.7534362,0.0,0.74836755,1,0.07669474
19,2,6,3,4,1,0,40,0.0,0.0,0.9988255,0.0,0.9920823,1,0.0971895
62,2,1,1,3,1,1,20,1.0,1.0,0.33484125,1.0,0.4245835,1,0.07669636
50,2,3,1,0,1,1,45,1.0,0.0,0.6234069,0.0,0.63537264,1,0.076638624
21,0,7,3,4,1,1,40,0.0,0.0,0.9862595,0.0,0.9874745,1,0.098770775
60,2,3,1,3,1,1,40,1.0,1.0,0.46195477,0.0,0.5242771,1,0.076679625
30,2,7,1,0,1,1,40,0.0,0.0,0.7491534,0.0,0.70553756,1,0.076962695
47,2,3,1,3,1,1,50,1.0,1.0,0.42732763,1.0,0.49962324,1,0.076679945
52,0,1,4,5,1,0,55,0.0,0.0,0.76396924,1.0,0.4230078,1,0.07666464
36,2,5,3,5,1,1,50,1.0,0.0,0.53724116,1.0,0.4834128,1,0.07668794
67,1,6,4,1,0,0,40,0.0,0.0,0.9834963,0.0,0.94771355,1,0.08835783
25,2,1,1,5,1,1,40,1.0,1.0,0.45025426,1.0,0.32110935,1,0.07669374
22,2,6,2,4,1,0,35,0.0,0.0,0.9979976,0.0,0.9805499,1,0.09785106
49,2,6,2,0,1,1,38,0.0,0.0,0.98713756,0.0,0.9802984,1,0.09901342
38,2,4,1,0,0,1,40,1.0,1.0,0.44563103,1.0,0.48323143,1,0.07669405
54,3,3,1,3,0,1,40,0.0,0.0,0.659587,0.0,0.52803767,1,0.07668098
63,2,1,1,5,1,1,40,0.0,1.0,0.16571492,1.0,0.31118184,1,0.07669388
67,1,6,4,1,1,0,35,0.0,0.0,0.98581195,0.0,0.962579,1,0.09795147
22,2,7,3,0,1,1,35,0.0,0.0,0.99523705,0.0,0.988565,1,0.10081465
39,0,1,3,5,1,1,45,0.0,0.0,0.7813191,0.0,0.9317417,1,0.080925025
31,2,1,1,3,1,1,60,0.0,1.0,0.28248996,1.0,0.20699322,1,0.07669418
57,2,7,1,0,1,1,40,1.0,0.0,0.5540272,0.0,0.53566563,1,0.07664556
22,2,1,3,2,1,1,40,0.0,0.0,0.927005,0.0,0.9876477,1,0.0952307
42,2,0,1,5,1,1,40,1.0,1.0,0.40978628,1.0,0.4484685,1,0.07668806
19,2,3,3,4,1,0,20,0.0,0.0,0.99855703,0.0,0.99189043,1,0.10090142
17,0,6,3,4,1,1,30,0.0,0.0,0.9999752,0.0,0.99795145,1,0.10610272
28,3,7,1,0,1,1,55,0.0,0.0,0.6871252,0.0,0.6311666,1,0.07664227
46,0,3,0,2,1,0,40,0.0,0.0,0.91232604,0.0,0.99148613,1,0.106060326
45,2,7,0,0,1,1,56,1.0,0.0,0.84977084,0.0,0.9117178,1,0.08346966
20,2,7,2,3,0,0,40,0.0,0.0,0.9829847,0.0,0.99010164,1,0.102259606
32,2,3,3,4,0,0,40,0.0,0.0,0.98860365,0.0,0.9875358,1,0.10123135
67,2,3,4,5,1,0,16,1.0,0.0,0.94994783,0.0,0.97190523,1,0.097007655
52,2,3,1,0,0,1,40,1.0,0.0,0.7707148,0.0,0.6696953,1,0.07668098
35,2,3,1,3,1,1,44,0.0,0.0,0.61260146,0.0,0.62866104,1,0.07665278
43,2,3,0,5,1,0,58,0.0,0.0,0.89168906,0.0,0.9360576,1,0.08383624
29,2,0,3,0,1,1,40,0.0,0.0,0.9622756,0.0,0.9471259,1,0.10258057
42,2,7,1,2,1,1,40,1.0,1.0,0.4265679,1.0,0.44265884,1,0.07669497
68,1,3,4,1,1,1,32,0.0,0.0,0.9596422,0.0,0.96976686,1,0.09319865
29,2,3,2,4,0,0,30,0.0,0.0,0.9844321,0.0,0.98957664,1,0.1015218
40,2,7,0,5,1,1,40,0.0,0.0,0.8739118,0.0,0.96911645,1,0.09790849
30,2,1,1,3,1,1,20,0.0,0.0,0.6400111,0.0,0.53630674,1,0.07665995
61,3,7,1,5,1,1,50,1.0,1.0,0.30497122,1.0,0.3459522,1,0.076692626
46,2,7,1,0,0,1,40,0.0,0.0,0.6867809,0.0,0.66938823,1,0.07668122
51,2,3,1,0,1,1,40,0.0,0.0,0.70481837,0.0,0.6850255,1,0.07668527
42,2,1,1,5,1,1,40,1.0,1.0,0.25832462,1.0,0.27072626,1,0.07669349
25,2,6,3,0,0,1,40,0.0,0.0,0.9966862,0.0,0.9737691,1,0.09582503
49,2,1,1,3,1,1,50,1.0,1.0,0.2010411,1.0,0.22514796,1,0.076694325
58,2,6,1,0,1,1,40,1.0,0.0,0.85481477,0.0,0.85325265,1,0.07893331
56,3,1,1,3,1,1,50,1.0,1.0,0.2383461,1.0,0.21843296,1,0.07669436
51,3,1,0,0,1,1,50,0.0,0.0,0.75041187,0.0,0.51855063,1,0.07665134
66,1,6,3,1,1,1,30,0.0,0.0,0.9899743,0.0,0.94122356,1,0.09997993
38,2,3,1,3,1,1,55,1.0,1.0,0.48331076,0.0,0.5208608,1,0.07667015
53,3,7,4,3,1,0,60,0.0,0.0,0.8744481,0.0,0.6767784,1,0.076648615
17,2,6,3,4,1,0,30,0.0,0.0,0.99998206,0.0,0.99791247,1,0.10543916
28,0,0,1,5,1,1,60,0.0,1.0,0.42370522,1.0,0.3207662,1,0.07669467
37,3,5,1,2,1,1,50,1.0,1.0,0.14767373,1.0,0.22116393,1,0.07669426
29,2,3,1,0,1,1,40,0.0,0.0,0.8430857,0.0,0.86804336,1,0.08287273
57,2,0,4,2,1,0,40,0.0,0.0,0.808102,0.0,0.79488814,1,0.07667445
27,0,4,3,2,1,0,40,0.0,0.0,0.88128173,0.0,0.9268602,1,0.07992016
28,2,3,1,0,1,1,40,0.0,0.0,0.84964126,0.0,0.8679707,1,0.083664924
31,2,6,3,4,1,1,40,0.0,0.0,0.99593025,0.0,0.966201,1,0.093697555
37,2,7,1,0,0,1,40,0.0,0.0,0.7453952,0.0,0.7402772,1,0.07669385
39,2,3,0,5,1,0,40,0.0,0.0,0.9476696,0.0,0.98482984,1,0.09998107
34,3,0,1,0,1,1,45,0.0,0.0,0.6388776,0.0,0.6632017,1,0.076682635
32,2,0,1,4,1,1,40,0.0,0.0,0.6797956,0.0,0.66684127,1,0.07668314
59,3,4,1,5,1,1,80,1.0,1.0,0.12890726,1.0,0.18924922,1,0.076694235
42,2,3,1,0,1,1,40,0.0,0.0,0.7584881,0.0,0.68630123,1,0.07670675
47,0,2,0,2,1,1,50,1.0,1.0,0.46000743,1.0,0.38394672,1,0.07669535
26,0,1,3,2,0,0,35,0.0,0.0,0.95986676,0.0,0.9903473,1,0.10297584
39,2,3,3,3,0,0,40,0.0,0.0,0.9868515,0.0,0.9898299,1,0.1004007
37,2,3,3,4,1,0,35,1.0,0.0,0.99164593,0.0,0.9883873,1,0.10187268
33,2,4,1,4,1,1,15,0.0,0.0,0.5872313,1.0,0.38270408,1,0.07669203
45,2,7,1,0,1,1,40,1.0,0.0,0.622483,0.0,0.68149924,1,0.0766915
62,1,3,1,1,1,1,18,0.0,0.0,0.78312546,0.0,0.7666347,1,0.07673088
58,0,6,1,0,1,1,40,0.0,0.0,0.87030077,0.0,0.8241256,1,0.08004196
50,3,3,1,5,1,1,32,0.0,0.0,0.65956366,0.0,0.6539449,1,0.0766543
26,2,1,3,3,0,1,20,0.0,0.0,0.98373485,0.0,0.99164045,1,0.10087639
41,0,3,1,0,1,1,40,1.0,0.0,0.6990545,0.0,0.74836755,1,0.07669474
36,2,7,3,4,0,0,40,0.0,0.0,0.9801229,0.0,0.97034985,1,0.09824197
47,1,3,2,1,0,0,32,0.0,0.0,0.9785004,0.0,0.97764206,1,0.09706761
48,0,1,0,2,1,0,60,0.0,0.0,0.75158334,0.0,0.7950891,1,0.076565675
63,3,3,1,0,1,1,45,0.0,0.0,0.64108425,0.0,0.60365766,1,0.07664923
31,2,6,3,4,1,0,20,0.0,0.0,0.99876297,0.0,0.97308016,1,0.0980299
23,2,7,3,5,1,1,20,0.0,0.0,0.99280846,0.0,0.98955506,1,0.10182868
36,2,6,1,0,1,1,40,0.0,0.0,0.9093003,0.0,0.9460557,1,0.088085435
27,2,3,3,0,0,1,40,0.0,0.0,0.9895914,0.0,0.98243266,1,0.10118938
24,2,3,3,4,1,1,35,0.0,0.0,0.9956758,0.0,0.98999965,1,0.1020731
41,3,3,1,3,1,0,40,0.0,0.0,0.8127763,0.0,0.6118332,1,0.07664682
25,2,3,3,0,1,0,40,0.0,0.0,0.99096745,0.0,0.9827468,1,0.10120151
55,2,3,1,0,1,1,40,1.0,0.0,0.68575555,0.0,0.6343137,1,0.07667006
51,2,4,1,5,1,1,50,1.0,1.0,0.09740126,1.0,0.21151638,1,0.07669413
20,2,7,3,2,1,0,40,0.0,0.0,0.9839703,0.0,0.9880544,1,0.09999414
19,2,3,3,4,1,0,40,0.0,0.0,0.99549806,0.0,0.98192334,1,0.100790225
42,3,3,0,0,1,1,40,0.0,0.0,0.9605126,0.0,0.9869924,1,0.10132757
36,2,1,3,5,0,0,40,0.0,0.0,0.89964485,0.0,0.8567081,1,0.08914805
46,2,3,1,4,1,1,50,0.0,0.0,0.57125807,0.0,0.52587706,1,0.07667318
19,1,3,3,1,1,1,30,0.0,0.0,0.9980891,0.0,0.99009097,1,0.10208434
22,2,7,3,4,0,0,32,0.0,0.0,0.995781,0.0,0.98941195,1,0.10204282
33,0,3,0,5,1,0,40,0.0,0.0,0.9581369,0.0,0.9874786,1,0.10063871
20,2,3,3,0,1,1,40,0.0,0.0,0.99503225,0.0,0.98295623,1,0.10122478
44,2,7,1,5,1,0,45,1.0,1.0,0.47213078,0.0,0.5048429,1,0.07667951
39,2,1,3,5,0,0,35,0.0,0.0,0.9287544,0.0,0.98024994,1,0.10357384
62,2,0,0,4,1,1,40,0.0,0.0,0.8490858,0.0,0.92130476,1,0.08119924
55,2,1,1,5,1,1,42,1.0,1.0,0.15102535,1.0,0.24071008,1,0.07669359
24,1,1,3,1,1,1,40,0.0,0.0,0.9742756,0.0,0.9936706,1,0.09896023
34,2,6,3,4,0,1,40,0.0,0.0,0.99572074,0.0,0.948067,1,0.09529005
38,3,4,1,2,0,1,60,1.0,1.0,0.2740847,1.0,0.26761842,1,0.07669487
51,2,6,1,0,1,1,40,0.0,0.0,0.8680381,0.0,0.8942262,1,0.07910791
42,2,4,3,5,1,1,45,1.0,0.0,0.59469664,1.0,0.2627046,1,0.07669545
17,1,6,3,1,0,1,20,0.0,0.0,0.99999034,0.0,0.9980693,1,0.10623164
26,1,1,3,1,1,0,80,0.0,0.0,0.9405017,1.0,0.3437373,1,0.07669577
31,3,6,1,0,1,1,40,0.0,0.0,0.93824756,0.0,0.9495849,1,0.090175666
52,2,0,0,4,1,0,40,0.0,0.0,0.9386836,0.0,0.909505,1,0.0970264
53,2,4,1,5,1,1,55,1.0,1.0,0.08731574,1.0,0.19880664,1,0.07669418
29,2,1,1,3,1,1,40,1.0,1.0,0.45323557,1.0,0.22687203,1,0.07669374
67,1,3,4,1,1,0,8,0.0,0.0,0.9817652,0.0,0.96267235,1,0.098109454
20,3,3,0,3,1,0,30,0.0,0.0,0.9931543,0.0,0.9932804,1,0.09928525
31,2,3,3,0,1,1,40,1.0,0.0,0.9848988,0.0,0.9817268,1,0.10102756
31,2,7,3,5,0,0,35,0.0,0.0,0.9846332,0.0,0.98519903,1,0.100767
42,0,7,1,5,1,0,40,0.0,0.0,0.6107002,1.0,0.46579492,1,0.076657556
23,2,0,1,0,1,0,30,0.0,0.0,0.8561783,0.0,0.92003953,1,0.101451874
24,2,7,3,3,1,1,20,0.0,0.0,0.99583256,0.0,0.99154717,1,0.09928503
18,0,3,3,4,1,1,60,0.0,0.0,0.9830554,0.0,0.9849499,1,0.100876585
23,2,3,3,0,1,1,40,0.0,0.0,0.9922429,0.0,0.98287076,1,0.10121299
57,0,2,0,2,1,1,60,1.0,1.0,0.3961466,1.0,0.3520261,1,0.07669531
34,2,2,1,2,1,1,60,1.0,1.0,0.13873917,1.0,0.19305205,1,0.07669408
44,2,7,1,0,1,1,40,1.0,0.0,0.6296506,0.0,0.6879343,1,0.0766981
22,2,0,3,2,1,1,30,0.0,0.0,0.9793258,0.0,0.9669565,1,0.097817816
52,2,7,1,5,1,1,45,1.0,1.0,0.27568007,0.0,0.50606287,1,0.07668721
47,2,3,0,0,1,0,43,0.0,0.0,0.94033474,0.0,0.8966716,1,0.09668577
24,2,7,3,0,1,1,50,0.0,0.0,0.9708991,0.0,0.9883736,1,0.10133084
36,0,7,0,5,1,0,65,0.0,0.0,0.8681577,0.0,0.793956,1,0.07667384
32,3,7,0,4,1,0,35,0.0,0.0,0.975888,0.0,0.9885074,1,0.101745285
70,3,7,1,5,1,1,30,0.0,1.0,0.4518444,1.0,0.47473162,1,0.07668287
31,2,3,3,3,1,1,48,0.0,0.0,0.965278,0.0,0.95545316,1,0.098811366
52,2,7,1,5,1,1,55,1.0,1.0,0.22394931,1.0,0.2877974,1,0.076692544
40,2,1,3,3,1,0,45,0.0,0.0,0.9061053,0.0,0.597437,1,0.076585606
61,1,6,1,1,1,1,40,1.0,0.0,0.90391105,0.0,0.91559917,1,0.07901425
50,0,1,1,5,1,1,40,1.0,1.0,0.30241376,1.0,0.3518178,1,0.07669541
53,2,7,1,5,1,1,50,1.0,1.0,0.2409721,1.0,0.325917,1,0.076689474
36,2,3,3,4,1,1,40,0.0,0.0,0.9811738,0.0,0.98880666,1,0.10070873
57,2,7,3,0,1,1,42,0.0,0.0,0.9153881,0.0,0.8062111,1,0.087300844
28,2,3,1,4,1,1,40,0.0,0.0,0.83044076,0.0,0.78738683,1,0.07674791
49,2,1,1,5,1,1,40,1.0,1.0,0.21415275,1.0,0.29462773,1,0.07669356
33,2,6,3,0,0,1,40,0.0,0.0,0.9940467,0.0,0.9758258,1,0.099013306
39,3,2,0,5,0,1,40,0.0,0.0,0.6820989,0.0,0.8890451,1,0.07808108
62,2,6,4,0,1,0,40,0.0,0.0,0.9823892,0.0,0.9677694,1,0.09878666
54,2,6,1,4,0,0,40,1.0,0.0,0.9167077,0.0,0.9120157,1,0.07908453
46,2,3,1,0,1,1,35,0.0,0.0,0.81982327,0.0,0.7941576,1,0.07756438
42,0,7,1,0,1,1,40,1.0,0.0,0.6202035,0.0,0.699703,1,0.07666755
24,2,1,3,3,1,1,40,0.0,0.0,0.9475384,0.0,0.98769456,1,0.099437326
52,2,2,1,5,1,1,57,1.0,1.0,0.06337547,1.0,0.32736063,1,0.07669389
44,2,3,3,5,1,0,43,0.0,0.0,0.95535773,0.0,0.94922554,1,0.08797094
41,3,7,0,0,1,0,40,0.0,0.0,0.9432131,0.0,0.9873585,1,0.10114648
19,2,3,3,0,1,1,30,0.0,0.0,0.9983577,0.0,0.9910763,1,0.101219125
69,0,3,1,4,1,1,40,0.0,0.0,0.53438747,0.0,0.5156999,1,0.07667423
59,0,6,4,4,0,0,30,0.0,0.0,0.98494816,0.0,0.9910395,1,0.09837014
31,2,3,1,3,1,1,50,1.0,0.0,0.6014769,0.0,0.5504605,1,0.076665774
21,2,7,3,5,1,0,40,0.0,0.0,0.9846583,0.0,0.99206114,1,0.101877615
55,2,7,1,4,0,1,40,1.0,0.0,0.57259476,0.0,0.50775814,1,0.076679446
45,2,3,1,5,0,1,40,1.0,0.0,0.5967563,0.0,0.693819,1,0.07664478
26,2,3,1,0,1,1,50,0.0,0.0,0.77804935,0.0,0.8213402,1,0.07680279
48,0,4,1,2,1,0,40,1.0,1.0,0.2349686,1.0,0.38204402,1,0.07669064
43,2,0,1,5,1,1,48,1.0,1.0,0.29533297,1.0,0.2554503,1,0.07669349
42,2,4,1,2,1,1,50,1.0,1.0,0.16075003,1.0,0.27570736,1,0.076694846
32,2,3,1,0,0,1,40,0.0,0.0,0.8634902,0.0,0.85755914,1,0.08080535
31,2,1,1,0,0,1,36,0.0,0.0,0.6686586,0.0,0.666105,1,0.07664063
57,2,3,1,0,1,1,40,0.0,0.0,0.67731273,0.0,0.6288711,1,0.07666812
38,2,7,1,3,1,0,40,1.0,0.0,0.7405054,0.0,0.5128715,1,0.076676704
39,0,1,0,5,1,0,35,0.0,0.0,0.89586395,0.0,0.9834939,1,0.09655307
51,2,1,1,5,1,1,55,0.0,1.0,0.13431704,1.0,0.23632967,1,0.07669369
35,0,7,1,4,1,1,40,0.0,0.0,0.6191988,0.0,0.64788735,1,0.076644056
25,2,7,3,4,1,0,40,0.0,0.0,0.98613435,0.0,0.9924848,1,0.10205869
31,2,1,3,2,0,0,40,0.0,0.0,0.904787,0.0,0.9789097,1,0.0950363
43,2,6,0,0,1,0,40,0.0,0.0,0.98982584,0.0,0.97089916,1,0.09752495
38,0,1,1,5,1,1,40,1.0,1.0,0.3605739,1.0,0.41415817,1,0.076695
64,3,3,1,5,1,1,45,1.0,1.0,0.43146682,0.0,0.57186043,1,0.07668311
45,3,1,1,5,1,1,51,0.0,1.0,0.227835,1.0,0.25376546,1,0.07669388
48,3,0,1,4,1,0,15,0.0,0.0,0.80995905,0.0,0.71801215,1,0.07667055
25,2,1,3,2,1,1,40,0.0,0.0,0.89844716,0.0,0.96633106,1,0.10542899
38,0,1,1,2,1,0,20,1.0,1.0,0.4815122,0.0,0.50611687,1,0.0766707
38,2,1,1,4,1,1,35,0.0,0.0,0.5426601,1.0,0.45136684,1,0.07669193
24,2,0,3,5,1,1,40,0.0,0.0,0.95712733,0.0,0.96924174,1,0.104156226
45,2,3,0,5,1,0,46,0.0,0.0,0.9113944,0.0,0.9066421,1,0.08467398
51,2,3,1,4,1,1,50,1.0,0.0,0.53963476,0.0,0.5186789,1,0.076677315
22,2,3,3,0,1,1,35,0.0,0.0,0.9965776,0.0,0.9879248,1,0.10173899
44,2,3,2,5,1,0,40,0.0,0.0,0.9353305,0.0,0.9600429,1,0.08759249
50,2,3,1,0,1,1,40,1.0,0.0,0.71106637,0.0,0.71663785,1,0.07669395
47,0,7,3,4,0,1,40,0.0,0.0,0.9463902,0.0,0.94925344,1,0.09293161
24,2,4,3,5,1,1,56,0.0,0.0,0.7719757,1.0,0.26857287,1,0.0766941
44,2,3,1,0,1,1,41,0.0,0.0,0.6793952,0.0,0.67323804,1,0.07668162
23,0,3,3,4,1,0,40,0.0,0.0,0.9906727,0.0,0.9895193,1,0.101947464
32,2,1,1,0,1,1,40,1.0,1.0,0.49875808,0.0,0.63495374,1,0.07667468
27,3,7,1,5,1,1,40,0.0,0.0,0.6648133,0.0,0.6086584,1,0.07664702
35,2,3,1,4,0,0,20,0.0,0.0,0.9110725,0.0,0.94255006,1,0.08427408
24,2,6,1,3,1,1,40,0.0,0.0,0.93678766,0.0,0.9169959,1,0.08799025
27,2,3,1,0,1,1,40,0.0,0.0,0.8569323,0.0,0.9117899,1,0.08356974
61,0,5,1,2,1,1,50,1.0,1.0,0.10630256,1.0,0.28120863,1,0.076694384
35,0,1,1,2,1,1,50,0.0,1.0,0.29710466,1.0,0.3274836,1,0.076690875
27,2,1,3,2,1,0,20,0.0,0.0,0.95940924,0.0,0.9908895,1,0.097236045
43,2,1,1,2,1,1,40,1.0,1.0,0.27908987,1.0,0.30859864,1,0.07669531
26,2,3,3,5,0,1,40,0.0,0.0,0.9834936,0.0,0.98436785,1,0.10079085
32,2,6,1,0,1,1,40,1.0,0.0,0.9231299,0.0,0.95481783,1,0.08949966
45,2,6,1,4,1,0,32,0.0,0.0,0.947959,0.0,0.86687577,1,0.08446976
51,2,3,1,5,0,0,38,0.0,0.0,0.7167624,0.0,0.623962,1,0.07664227
41,3,0,0,3,1,1,60,0.0,0.0,0.7872629,0.0,0.86741537,1,0.07667891
43,3,1,1,2,1,1,21,0.0,1.0,0.47199428,1.0,0.3904003,1,0.076693736
34,0,1,3,2,1,1,48,0.0,0.0,0.82298255,0.0,0.7921775,1,0.0777177
17,2,6,3,4,1,1,48,0.0,0.0,0.99995893,0.0,0.99748516,1,0.10447652
50,3,4,1,2,1,0,40,1.0,1.0,0.20738894,1.0,0.297651,1,0.07669513
20,1,6,3,1,1,1,40,0.0,0.0,0.99852645,0.0,0.9888406,1,0.10034141
73,0,6,0,4,0,0,40,0.0,0.0,0.9761039,0.0,0.943887,1,0.09065119
