age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income,AL,AL_proba,GL,GL_proba,GD,GD_proba
50,2,1,1,0,1,1,40,0.0,1.0,0.38132018,1.0,0.4793129,1,2.766023e-05
44,2,5,1,2,1,1,50,1.0,1.0,0.103657484,1.0,0.14826548,1,2.1582188e-07
21,2,3,3,0,1,1,40,0.0,0.0,0.99405646,0.0,0.98164195,0,0.99982125
33,2,7,0,0,1,1,40,0.0,0.0,0.94797635,0.0,0.9438041,0,0.9996679
28,2,7,3,0,1,1,50,0.0,0.0,0.95856136,0.0,0.9680138,0,0.99979967
29,2,1,1,5,1,1,50,1.0,1.0,0.27245748,1.0,0.19950318,1,1.2385694e-07
41,0,3,1,0,0,1,40,0.0,0.0,0.7511127,0.0,0.7756516,0,0.6785473
19,2,6,3,4,1,0,40,0.0,0.0,0.9988176,0.0,0.979241,0,0.9998349
62,2,1,1,3,1,1,20,1.0,1.0,0.33472317,1.0,0.48433775,1,1.2126911e-06
50,2,3,1,0,1,1,45,1.0,0.0,0.6227226,0.0,0.6195684,1,0.09073986
21,0,7,3,4,1,1,40,0.0,0.0,0.98616695,0.0,0.96448034,0,0.9998336
60,2,3,1,3,1,1,40,1.0,1.0,0.4587072,0.0,0.57862484,1,0.03600804
30,2,7,1,0,1,1,40,0.0,0.0,0.7476896,0.0,0.73339367,0,0.71284735
47,2,3,1,3,1,1,50,1.0,1.0,0.42456925,0.0,0.59183544,1,0.012833501
52,0,1,4,5,1,0,55,0.0,0.0,0.76184624,0.0,0.7083571,1,0.12600581
36,2,5,3,5,1,1,50,1.0,0.0,0.53410006,0.0,0.82251924,1,0.056043737
67,1,6,4,1,0,0,40,0.0,0.0,0.98364407,0.0,0.9534851,0,0.9996165
25,2,1,1,5,1,1,40,1.0,1.0,0.4471085,0.0,0.61149704,1,7.192557e-07
22,2,6,2,4,1,0,35,0.0,0.0,0.9980011,0.0,0.94359636,0,0.9996531
49,2,6,2,0,1,1,38,0.0,0.0,0.9871864,0.0,0.94830203,0,0.99950397
38,2,4,1,0,0,1,40,1.0,1.0,0.44561535,1.0,0.45662183,1,2.5736994e-05
54,3,3,1,3,0,1,40,0.0,0.0,0.6559049,1.0,0.44690812,1,0.2117098
63,2,1,1,5,1,1,40,0.0,1.0,0.1653279,1.0,0.26190203,1,1.235905e-07
67,1,6,4,1,1,0,35,0.0,0.0,0.9858644,0.0,0.9527536,0,0.9996569
22,2,7,3,0,1,1,35,0.0,0.0,0.9952097,0.0,0.98185873,0,0.9998356
39,0,1,3,5,1,1,45,0.0,0.0,0.7788566,0.0,0.8682981,0,0.94614387
31,2,1,1,3,1,1,60,0.0,1.0,0.2806583,1.0,0.26227874,1,2.1920259e-07
57,2,7,1,0,1,1,40,1.0,0.0,0.5529586,0.0,0.5453181,1,0.021326108
22,2,1,3,2,1,1,40,0.0,0.0,0.92697126,0.0,0.932472,0,0.98460615
42,2,0,1,5,1,1,40,1.0,1.0,0.40899664,1.0,0.39142406,1,8.7770764e-05
19,2,3,3,4,1,0,20,0.0,0.0,0.9985757,0.0,0.9843159,0,0.9998529
17,0,6,3,4,1,1,30,0.0,0.0,0.99997675,0.0,0.9856399,0,0.99985695
28,3,7,1,0,1,1,55,0.0,0.0,0.6844723,0.0,0.67672175,1,0.13574454
46,0,3,0,2,1,0,40,0.0,0.0,0.91289455,0.0,0.99085987,0,0.99947816
45,2,7,0,0,1,1,56,1.0,0.0,0.84950966,0.0,0.93000424,0,0.9990858
20,2,7,2,3,0,0,40,0.0,0.0,0.9827249,0.0,0.96500856,0,0.9997763
32,2,3,3,4,0,0,40,0.0,0.0,0.98859435,0.0,0.9839622,0,0.99984825
67,2,3,4,5,1,0,16,1.0,0.0,0.94986147,0.0,0.9585334,0,0.99985373
52,2,3,1,0,0,1,40,1.0,0.0,0.7689295,0.0,0.612296,1,0.17045595
35,2,3,1,3,1,1,44,0.0,0.0,0.6105903,0.0,0.62476456,1,0.13294087
43,2,3,0,5,1,0,58,0.0,0.0,0.8907438,0.0,0.95151657,0,0.9998073
29,2,0,3,0,1,1,40,0.0,0.0,0.9619207,0.0,0.9820463,0,0.99986994
42,2,7,1,2,1,1,40,1.0,1.0,0.42637503,1.0,0.3819887,1,8.1771424e-05
68,1,3,4,1,1,1,32,0.0,0.0,0.9597873,0.0,0.9611988,0,0.998831
29,2,3,2,4,0,0,30,0.0,0.0,0.98459834,0.0,0.9345942,0,0.99964774
40,2,7,0,5,1,1,40,0.0,0.0,0.8734545,0.0,0.969901,0,0.999841
30,2,1,1,3,1,1,20,0.0,0.0,0.63969266,0.0,0.8327478,1,0.14268783
61,3,7,1,5,1,1,50,1.0,1.0,0.30370837,1.0,0.17822105,1,1.9568297e-07
46,2,7,1,0,0,1,40,0.0,0.0,0.6846895,0.0,0.5967214,1,0.10570575
51,2,3,1,0,1,1,40,0.0,0.0,0.7042763,0.0,0.613087,1,0.1835244
42,2,1,1,5,1,1,40,1.0,1.0,0.2572996,1.0,0.22455883,1,1.4894205e-07
25,2,6,3,0,0,1,40,0.0,0.0,0.9966588,0.0,0.9785742,0,0.9998293
49,2,1,1,3,1,1,50,1.0,1.0,0.19999444,1.0,0.2882902,1,1.9536151e-07
58,2,6,1,0,1,1,40,1.0,0.0,0.85465646,0.0,0.88161075,0,0.99348664
56,3,1,1,3,1,1,50,1.0,1.0,0.23702437,1.0,0.26791853,1,6.3941985e-07
51,3,1,0,0,1,1,50,0.0,0.0,0.75332457,0.0,0.8909069,0,0.7273659
66,1,6,3,1,1,1,30,0.0,0.0,0.9899799,0.0,0.96621203,0,0.99974054
38,2,3,1,3,1,1,55,1.0,1.0,0.4800588,0.0,0.6604227,1,0.029416662
53,3,7,4,3,1,0,60,0.0,0.0,0.8706405,0.0,0.871136,0,0.9815595
17,2,6,3,4,1,0,30,0.0,0.0,0.9999834,0.0,0.98639876,0,0.99982977
28,0,0,1,5,1,1,60,0.0,1.0,0.4198138,1.0,0.30056477,1,9.1381935e-07
37,3,5,1,2,1,1,50,1.0,1.0,0.14675719,1.0,0.15604007,1,7.3168684e-07
29,2,3,1,0,1,1,40,0.0,0.0,0.84266376,0.0,0.7949306,0,0.9426666
57,2,0,4,2,1,0,40,0.0,0.0,0.8076699,0.0,0.8967868,0,0.9961202
27,0,4,3,2,1,0,40,0.0,0.0,0.8817736,0.0,0.8328806,0,0.96098244
28,2,3,1,0,1,1,40,0.0,0.0,0.8492149,0.0,0.85125786,0,0.9557928
31,2,6,3,4,1,1,40,0.0,0.0,0.99583536,0.0,0.9753603,0,0.99983716
37,2,7,1,0,0,1,40,0.0,0.0,0.7431803,0.0,0.6178276,1,0.19138516
39,2,3,0,5,1,0,40,0.0,0.0,0.94749695,0.0,0.96965975,0,0.99986255
34,3,0,1,0,1,1,45,0.0,0.0,0.6373844,0.0,0.76392734,1,0.0009989033
32,2,0,1,4,1,1,40,0.0,0.0,0.67645895,0.0,0.70578265,1,0.10680085
59,3,4,1,5,1,1,80,1.0,1.0,0.12687045,1.0,0.26853687,1,3.874061e-07
42,2,3,1,0,1,1,40,0.0,0.0,0.75824684,0.0,0.7294822,0,0.71283937
47,0,2,0,2,1,1,50,1.0,1.0,0.46076953,1.0,0.43624443,1,1.9940482e-05
26,0,1,3,2,0,0,35,0.0,0.0,0.9600361,0.0,0.91979206,0,0.99233025
39,2,3,3,3,0,0,40,0.0,0.0,0.98645484,0.0,0.97956735,0,0.99987555
37,2,3,3,4,1,0,35,1.0,0.0,0.991684,0.0,0.9858573,0,0.99984753
33,2,4,1,4,1,1,15,0.0,0.0,0.58786577,0.0,0.9140366,1,0.01666965
45,2,7,1,0,1,1,40,1.0,0.0,0.6212876,0.0,0.5998024,1,0.11346082
62,1,3,1,1,1,1,18,0.0,0.0,0.7818812,0.0,0.83122087,0,0.9988624
58,0,6,1,0,1,1,40,0.0,0.0,0.8700551,0.0,0.8776634,0,0.99401593
50,3,3,1,5,1,1,32,0.0,0.0,0.66021967,0.0,0.6538639,0,0.9930127
26,2,1,3,3,0,1,20,0.0,0.0,0.98361933,0.0,0.9655465,0,0.9989778
41,0,3,1,0,1,1,40,1.0,0.0,0.6966379,0.0,0.7756516,0,0.6785473
36,2,7,3,4,0,0,40,0.0,0.0,0.9799254,0.0,0.9839076,0,0.9998772
47,1,3,2,1,0,0,32,0.0,0.0,0.9788035,0.0,0.97578895,0,0.99884856
48,0,1,0,2,1,0,60,0.0,0.0,0.7499083,0.0,0.50472534,1,0.080154516
63,3,3,1,0,1,1,45,0.0,0.0,0.6397573,0.0,0.6559322,1,0.05443794
31,2,6,3,4,1,0,20,0.0,0.0,0.99875945,0.0,0.9800302,0,0.9998196
23,2,7,3,5,1,1,20,0.0,0.0,0.9928621,0.0,0.98028696,0,0.9998722
36,2,6,1,0,1,1,40,0.0,0.0,0.9091927,0.0,0.89585495,0,0.9978859
27,2,3,3,0,0,1,40,0.0,0.0,0.98949695,0.0,0.9843171,0,0.9998136
24,2,3,3,4,1,1,35,0.0,0.0,0.9956669,0.0,0.9848417,0,0.99985015
41,3,3,1,3,1,0,40,0.0,0.0,0.80930877,0.0,0.8097715,0,0.9995863
25,2,3,3,0,1,0,40,0.0,0.0,0.9909373,0.0,0.9834424,0,0.99981564
55,2,3,1,0,1,1,40,1.0,0.0,0.68499416,0.0,0.63115746,1,0.1441071
51,2,4,1,5,1,1,50,1.0,1.0,0.09644091,1.0,0.15092236,1,1.9591788e-07
20,2,7,3,2,1,0,40,0.0,0.0,0.9841473,0.0,0.93585473,0,0.99969804
19,2,3,3,4,1,0,40,0.0,0.0,0.9955349,0.0,0.98178166,0,0.9998547
42,3,3,0,0,1,1,40,0.0,0.0,0.96066254,0.0,0.94341177,0,0.9998579
36,2,1,3,5,0,0,40,0.0,0.0,0.89844054,0.0,0.85573506,0,0.97578365
46,2,3,1,4,1,1,50,0.0,0.0,0.572492,0.0,0.5802232,1,0.0619525
19,1,3,3,1,1,1,30,0.0,0.0,0.99811554,0.0,0.97294986,0,0.9996426
22,2,7,3,4,0,0,32,0.0,0.0,0.9957589,0.0,0.98479503,0,0.9998722
33,0,3,0,5,1,0,40,0.0,0.0,0.95779985,0.0,0.965614,0,0.9998846
20,2,3,3,0,1,1,40,0.0,0.0,0.9950108,0.0,0.9811437,0,0.99982303
44,2,7,1,5,1,0,45,1.0,1.0,0.4713986,1.0,0.39978707,1,3.710417e-05
39,2,1,3,5,0,0,35,0.0,0.0,0.9279502,0.0,0.91857094,0,0.99266
62,2,0,0,4,1,1,40,0.0,0.0,0.84703434,0.0,0.9638827,0,0.9998217
55,2,1,1,5,1,1,42,1.0,1.0,0.1497035,1.0,0.20160216,1,1.0959708e-07
24,1,1,3,1,1,1,40,0.0,0.0,0.9745379,0.0,0.9206976,0,0.98879564
34,2,6,3,4,0,1,40,0.0,0.0,0.9955942,0.0,0.9746964,0,0.9998355
38,3,4,1,2,0,1,60,1.0,1.0,0.27215874,1.0,0.19581974,1,6.632442e-07
51,2,6,1,0,1,1,40,0.0,0.0,0.8679457,0.0,0.8535105,0,0.99579203
42,2,4,3,5,1,1,45,1.0,0.0,0.59210515,0.0,0.7172649,1,0.15231887
17,1,6,3,1,0,1,20,0.0,0.0,0.9999913,0.0,0.9825985,0,0.99982554
26,1,1,3,1,1,0,80,0.0,0.0,0.9406233,0.0,0.86323804,0,0.7669231
31,3,6,1,0,1,1,40,0.0,0.0,0.9380504,0.0,0.95879316,0,0.9995055
52,2,0,0,4,1,0,40,0.0,0.0,0.9373414,0.0,0.954373,0,0.99982256
53,2,4,1,5,1,1,55,1.0,1.0,0.086358786,1.0,0.14746028,1,1.9243728e-07
29,2,1,1,3,1,1,40,1.0,1.0,0.45295024,0.0,0.5419079,1,4.4181866e-06
67,1,3,4,1,1,0,8,0.0,0.0,0.98206,0.0,0.96550685,0,0.999178
20,3,3,0,3,1,0,30,0.0,0.0,0.99310416,0.0,0.9723709,0,0.99957293
31,2,3,3,0,1,1,40,1.0,0.0,0.98476535,0.0,0.9861687,0,0.9998104
31,2,7,3,5,0,0,35,0.0,0.0,0.9845347,0.0,0.9589117,0,0.9997929
42,0,7,1,5,1,0,40,0.0,0.0,0.6088946,0.0,0.54519284,1,3.946467e-05
23,2,0,1,0,1,0,30,0.0,0.0,0.8570929,0.0,0.7284515,0,0.97385955
24,2,7,3,3,1,1,20,0.0,0.0,0.9958005,0.0,0.98991215,0,0.9998996
18,0,3,3,4,1,1,60,0.0,0.0,0.98303515,0.0,0.98893,0,0.9999021
23,2,3,3,0,1,1,40,0.0,0.0,0.99219286,0.0,0.982556,0,0.99981815
57,0,2,0,2,1,1,60,1.0,1.0,0.39666998,1.0,0.25798416,1,1.5948426e-06
34,2,2,1,2,1,1,60,1.0,1.0,0.13664818,1.0,0.19264942,1,1.2008542e-07
44,2,7,1,0,1,1,40,1.0,0.0,0.6284322,0.0,0.6228111,1,0.12488183
22,2,0,3,2,1,1,30,0.0,0.0,0.9794495,0.0,0.9742471,0,0.99960786
52,2,7,1,5,1,1,45,1.0,1.0,0.2756198,1.0,0.37192607,1,1.5223527e-05
47,2,3,0,0,1,0,43,0.0,0.0,0.9404432,0.0,0.9588454,0,0.9994331
24,2,7,3,0,1,1,50,0.0,0.0,0.97081804,0.0,0.97028786,0,0.9998084
36,0,7,0,5,1,0,65,0.0,0.0,0.86503714,0.0,0.8096854,0,0.99732566
32,3,7,0,4,1,0,35,0.0,0.0,0.97569036,0.0,0.98726773,0,0.9991025
70,3,7,1,5,1,1,30,0.0,1.0,0.45314264,1.0,0.2685551,1,4.0037435e-07
31,2,3,3,3,1,1,48,0.0,0.0,0.9647753,0.0,0.9786324,0,0.9998882
52,2,7,1,5,1,1,55,1.0,1.0,0.22350812,1.0,0.4350323,1,3.780361e-06
40,2,1,3,3,1,0,45,0.0,0.0,0.9046395,0.0,0.8598184,0,0.97229147
61,1,6,1,1,1,1,40,1.0,0.0,0.90369326,0.0,0.9583105,0,0.9997824
50,0,1,1,5,1,1,40,1.0,1.0,0.302558,1.0,0.34944892,1,1.1373428e-07
53,2,7,1,5,1,1,50,1.0,1.0,0.24076748,1.0,0.44837546,1,4.39467e-06
36,2,3,3,4,1,1,40,0.0,0.0,0.98093885,0.0,0.9811532,0,0.9998523
57,2,7,3,0,1,1,42,0.0,0.0,0.91482973,0.0,0.9810273,0,0.99981946
28,2,3,1,4,1,1,40,0.0,0.0,0.8312653,0.0,0.913474,0,0.9712461
49,2,1,1,5,1,1,40,1.0,1.0,0.21334952,1.0,0.22794634,1,1.4256933e-07
33,2,6,3,0,0,1,40,0.0,0.0,0.99400425,0.0,0.9721808,0,0.9998248
39,3,2,0,5,0,1,40,0.0,0.0,0.6817468,0.0,0.7248447,1,0.1327112
62,2,6,4,0,1,0,40,0.0,0.0,0.98210657,0.0,0.9723658,0,0.99973065
54,2,6,1,4,0,0,40,1.0,0.0,0.91527075,0.0,0.8660774,0,0.9955974
46,2,3,1,0,1,1,35,0.0,0.0,0.81955606,0.0,0.8443376,0,0.79131794
42,0,7,1,0,1,1,40,1.0,0.0,0.6178558,0.0,0.6329483,1,0.13566692
24,2,1,3,3,1,1,40,0.0,0.0,0.94743574,0.0,0.9654834,0,0.9960251
52,2,2,1,5,1,1,57,1.0,1.0,0.062402308,1.0,0.1356495,1,1.3683119e-07
44,2,3,3,5,1,0,43,0.0,0.0,0.9546144,0.0,0.9792567,0,0.99990094
41,3,7,0,0,1,0,40,0.0,0.0,0.942675,0.0,0.98685855,0,0.9994326
19,2,3,3,0,1,1,30,0.0,0.0,0.9983579,0.0,0.9789909,0,0.9998379
69,0,3,1,4,1,1,40,0.0,0.0,0.53700215,0.0,0.5671678,1,0.040058453
59,0,6,4,4,0,0,30,0.0,0.0,0.9849606,0.0,0.964831,0,0.9998429
31,2,3,1,3,1,1,50,1.0,0.0,0.5990995,0.0,0.6249939,1,0.09730073
21,2,7,3,5,1,0,40,0.0,0.0,0.9846963,0.0,0.9642922,0,0.9997689
55,2,7,1,4,0,1,40,1.0,0.0,0.5700324,0.0,0.6821373,1,0.013007604
45,2,3,1,5,0,1,40,1.0,0.0,0.5955478,0.0,0.57036674,1,0.061958574
26,2,3,1,0,1,1,50,0.0,0.0,0.77683336,0.0,0.75029576,0,0.715658
48,0,4,1,2,1,0,40,1.0,1.0,0.23552996,1.0,0.22654974,1,2.3730087e-07
43,2,0,1,5,1,1,48,1.0,1.0,0.29415005,1.0,0.15874177,1,8.133951e-06
42,2,4,1,2,1,1,50,1.0,1.0,0.15971214,1.0,0.19691586,1,2.0616311e-07
32,2,3,1,0,0,1,40,0.0,0.0,0.8627411,0.0,0.80974007,0,0.89551836
31,2,1,1,0,0,1,36,0.0,0.0,0.6688032,0.0,0.5920974,0,0.74445564
57,2,3,1,0,1,1,40,0.0,0.0,0.6763732,0.0,0.6334723,1,0.14101718
38,2,7,1,3,1,0,40,1.0,0.0,0.7365808,0.0,0.5227072,1,0.030752255
39,0,1,0,5,1,0,35,0.0,0.0,0.89508563,0.0,0.8266804,0,0.96143425
51,2,1,1,5,1,1,55,0.0,1.0,0.13247615,1.0,0.17992723,1,1.0380877e-07
35,0,7,1,4,1,1,40,0.0,0.0,0.61951303,0.0,0.6588247,1,0.37489074
25,2,7,3,4,1,0,40,0.0,0.0,0.9860847,0.0,0.98548585,0,0.9998698
31,2,1,3,2,0,0,40,0.0,0.0,0.9053478,0.0,0.86574835,0,0.9753752
43,2,6,0,0,1,0,40,0.0,0.0,0.98967296,0.0,0.9520326,0,0.999617
38,0,1,1,5,1,1,40,1.0,1.0,0.35953313,1.0,0.30082786,1,1.5692831e-07
64,3,3,1,5,1,1,45,1.0,1.0,0.43017602,1.0,0.2999466,1,2.5536283e-07
45,3,1,1,5,1,1,51,0.0,1.0,0.22520965,1.0,0.29753882,1,6.448671e-07
48,3,0,1,4,1,0,15,0.0,0.0,0.81131756,0.0,0.9124795,0,0.97336596
25,2,1,3,2,1,1,40,0.0,0.0,0.8983616,0.0,0.9059758,0,0.9804449
38,0,1,1,2,1,0,20,1.0,1.0,0.48144084,1.0,0.42331326,1,0.0016934993
38,2,1,1,4,1,1,35,0.0,0.0,0.5426092,1.0,0.47257686,1,0.0116139455
24,2,0,3,5,1,1,40,0.0,0.0,0.9566853,0.0,0.9545045,0,0.99968493
45,2,3,0,5,1,0,46,0.0,0.0,0.9107685,0.0,0.9597982,0,0.99984276
51,2,3,1,4,1,1,50,1.0,0.0,0.54077077,0.0,0.6318871,1,0.05606528
22,2,3,3,0,1,1,35,0.0,0.0,0.99657035,0.0,0.9782774,0,0.99983776
44,2,3,2,5,1,0,40,0.0,0.0,0.93502426,0.0,0.9668294,0,0.9994672
50,2,3,1,0,1,1,40,1.0,0.0,0.7105715,0.0,0.633555,1,0.23200281
47,0,7,3,4,0,1,40,0.0,0.0,0.94616383,0.0,0.95895207,0,0.9997365
24,2,4,3,5,1,1,56,0.0,0.0,0.76925427,0.0,0.7609168,0,0.5846596
44,2,3,1,0,1,1,41,0.0,0.0,0.678808,0.0,0.62564427,1,0.14970148
23,0,3,3,4,1,0,40,0.0,0.0,0.99077404,0.0,0.98578656,0,0.99990404
32,2,1,1,0,1,1,40,1.0,1.0,0.49835896,0.0,0.8133898,1,0.0009200651
27,3,7,1,5,1,1,40,0.0,0.0,0.6634091,0.0,0.8903765,1,0.4090339
35,2,3,1,4,0,0,20,0.0,0.0,0.9126046,0.0,0.8782832,0,0.9941836
24,2,6,1,3,1,1,40,0.0,0.0,0.936629,0.0,0.9286925,0,0.9991798
27,2,3,1,0,1,1,40,0.0,0.0,0.8564603,0.0,0.90045625,0,0.96980226
61,0,5,1,2,1,1,50,1.0,1.0,0.106904864,1.0,0.19299924,1,2.1953315e-07
35,0,1,1,2,1,1,50,0.0,1.0,0.29572976,1.0,0.21675593,1,2.114516e-07
27,2,1,3,2,1,0,20,0.0,0.0,0.9595519,0.0,0.9621246,0,0.9949805
43,2,1,1,2,1,1,40,1.0,1.0,0.27880776,1.0,0.24295008,1,1.182884e-07
26,2,3,3,5,0,1,40,0.0,0.0,0.98332494,0.0,0.99351764,0,0.9999037
32,2,6,1,0,1,1,40,1.0,0.0,0.9229639,0.0,0.9280571,0,0.9982564
45,2,6,1,4,1,0,32,0.0,0.0,0.9472177,0.0,0.9382806,0,0.99840266
51,2,3,1,5,0,0,38,0.0,0.0,0.71791106,0.0,0.61343443,1,0.10620303
41,3,0,0,3,1,1,60,0.0,0.0,0.78861094,0.0,0.915884,0,0.97577626
43,3,1,1,2,1,1,21,0.0,1.0,0.47116947,1.0,0.49113053,1,0.010715517
34,0,1,3,2,1,1,48,0.0,0.0,0.82260346,0.0,0.849496,0,0.932124
17,2,6,3,4,1,1,48,0.0,0.0,0.99996096,0.0,0.98548543,0,0.99983907
