age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income,AL,AL_proba,GL,GL_proba,GD,GD_proba
29,2,3,2,4,0,0,30,0.0,0.0,0.98444486,0.0,0.9839045,0,0.99992585
40,2,7,0,5,1,1,40,0.0,0.0,0.8756352,0.0,0.91500795,0,0.99969685
30,2,1,1,3,1,1,20,0.0,0.0,0.64274514,1.0,0.43233454,1,0.11918922
61,3,7,1,5,1,1,50,1.0,1.0,0.30539906,1.0,0.26953042,1,8.6120535e-06
46,2,7,1,0,0,1,40,0.0,0.0,0.68782777,0.0,0.61895514,1,0.21147852
51,2,3,1,0,1,1,40,0.0,0.0,0.7070874,0.0,0.62756526,1,0.32505897
42,2,1,1,5,1,1,40,1.0,1.0,0.25809813,1.0,0.2862193,1,7.772865e-06
25,2,6,3,0,0,1,40,0.0,0.0,0.99672335,0.0,0.98705375,0,0.9999312
49,2,1,1,3,1,1,50,1.0,1.0,0.20168906,1.0,0.24553216,1,7.665068e-06
58,2,6,1,0,1,1,40,1.0,0.0,0.85590947,0.0,0.8631129,0,0.99695253
56,3,1,1,3,1,1,50,1.0,1.0,0.23942232,1.0,0.20086837,1,8.541782e-06
51,3,1,0,0,1,1,50,0.0,0.0,0.7528957,0.0,0.61427057,0,0.63067055
66,1,6,3,1,1,1,30,0.0,0.0,0.9901445,0.0,0.9780991,0,0.9999293
38,2,3,1,3,1,1,55,1.0,1.0,0.48285872,0.0,0.5183909,1,3.3729888e-05
53,3,7,4,3,1,0,60,0.0,0.0,0.87218773,0.0,0.58351576,0,0.9995834
17,2,6,3,4,1,0,30,0.0,0.0,0.9999821,0.0,0.9902004,0,0.9999262
28,0,0,1,5,1,1,60,0.0,1.0,0.42012048,1.0,0.34613502,1,8.7232875e-06
37,3,5,1,2,1,1,50,1.0,1.0,0.14935023,1.0,0.13286048,1,1.527868e-05
29,2,3,1,0,1,1,40,0.0,0.0,0.8443346,0.0,0.89464605,0,0.95219237
57,2,0,4,2,1,0,40,0.0,0.0,0.8094991,0.0,0.7772268,0,0.9998679
27,0,4,3,2,1,0,40,0.0,0.0,0.88126963,0.0,0.9076952,0,0.99984765
28,2,3,1,0,1,1,40,0.0,0.0,0.8508162,0.0,0.90350646,0,0.9558793
31,2,6,3,4,1,1,40,0.0,0.0,0.99588275,0.0,0.98343194,0,0.9999367
37,2,7,1,0,0,1,40,0.0,0.0,0.7458043,0.0,0.6744048,1,0.4403864
39,2,3,0,5,1,0,40,0.0,0.0,0.94810045,0.0,0.9760959,0,0.99983156
34,3,0,1,0,1,1,45,0.0,0.0,0.6387532,0.0,0.8581692,1,1.4424192e-05
32,2,0,1,4,1,1,40,0.0,0.0,0.6782203,0.0,0.7193835,1,0.32444334
59,3,4,1,5,1,1,80,1.0,1.0,0.12857455,1.0,0.16483778,1,1.668442e-05
42,2,3,1,0,1,1,40,0.0,0.0,0.7606489,0.0,0.71275115,0,0.59519315
47,0,2,0,2,1,1,50,1.0,1.0,0.46133018,1.0,0.24373746,1,3.0788695e-05
26,0,1,3,2,0,0,35,0.0,0.0,0.960025,0.0,0.98614913,0,0.9998348
39,2,3,3,3,0,0,40,0.0,0.0,0.9864434,0.0,0.98542774,0,0.99992335
37,2,3,3,4,1,0,35,1.0,0.0,0.9916379,0.0,0.9877811,0,0.9999267
33,2,4,1,4,1,1,15,0.0,0.0,0.5882702,0.0,0.6979693,1,0.4620513
45,2,7,1,0,1,1,40,1.0,0.0,0.6248798,0.0,0.64703715,1,0.24169002
62,1,3,1,1,1,1,18,0.0,0.0,0.7863075,0.0,0.93047404,0,0.9345219
58,0,6,1,0,1,1,40,0.0,0.0,0.87025666,0.0,0.89986503,0,0.9954312
50,3,3,1,5,1,1,32,0.0,0.0,0.66133857,0.0,0.82029504,1,0.12186541
26,2,1,3,3,0,1,20,0.0,0.0,0.9836163,0.0,0.98823327,0,0.99975544
41,0,3,1,0,1,1,40,1.0,0.0,0.6992383,0.0,0.6766399,1,0.49352196
36,2,7,3,4,0,0,40,0.0,0.0,0.98007166,0.0,0.9868995,0,0.9999125
47,1,3,2,1,0,0,32,0.0,0.0,0.9785058,0.0,0.9557456,0,0.9998264
48,0,1,0,2,1,0,60,0.0,0.0,0.75068593,0.0,0.6429247,1,7.765085e-06
63,3,3,1,0,1,1,45,0.0,0.0,0.6432389,0.0,0.56963706,1,5.052749e-05
31,2,6,3,4,1,0,20,0.0,0.0,0.99874777,0.0,0.98270005,0,0.9999387
23,2,7,3,5,1,1,20,0.0,0.0,0.99280417,0.0,0.991069,0,0.99981314
36,2,6,1,0,1,1,40,0.0,0.0,0.91024345,0.0,0.93184143,0,0.99932563
27,2,3,3,0,0,1,40,0.0,0.0,0.9896376,0.0,0.9884749,0,0.9999231
24,2,3,3,4,1,1,35,0.0,0.0,0.99565095,0.0,0.989678,0,0.9999262
41,3,3,1,3,1,0,40,0.0,0.0,0.8107988,0.0,0.67655766,1,0.39501175
25,2,3,3,0,1,0,40,0.0,0.0,0.99093205,0.0,0.988678,0,0.9999225
55,2,3,1,0,1,1,40,1.0,0.0,0.68804455,0.0,0.6191388,1,0.30528313
51,2,4,1,5,1,1,50,1.0,1.0,0.09729618,1.0,0.12341356,1,8.256007e-06
20,2,7,3,2,1,0,40,0.0,0.0,0.9840777,0.0,0.98141587,0,0.9996673
19,2,3,3,4,1,0,40,0.0,0.0,0.99549526,0.0,0.990354,0,0.9999224
42,3,3,0,0,1,1,40,0.0,0.0,0.96102047,0.0,0.9827915,0,0.9999031
36,2,1,3,5,0,0,40,0.0,0.0,0.89996094,0.0,0.88000834,0,0.99989176
46,2,3,1,4,1,1,50,0.0,0.0,0.5733417,0.0,0.54311824,1,0.0003215665
19,1,3,3,1,1,1,30,0.0,0.0,0.99813026,0.0,0.9844957,0,0.99992585
22,2,7,3,4,0,0,32,0.0,0.0,0.995728,0.0,0.9910301,0,0.99991655
33,0,3,0,5,1,0,40,0.0,0.0,0.95767903,0.0,0.9781594,0,0.9998447
20,2,3,3,0,1,1,40,0.0,0.0,0.995071,0.0,0.9899235,0,0.99991107
44,2,7,1,5,1,0,45,1.0,1.0,0.47566164,1.0,0.33648485,1,8.585418e-06
39,2,1,3,5,0,0,35,0.0,0.0,0.92895466,0.0,0.9555745,0,0.99990547
62,2,0,0,4,1,1,40,0.0,0.0,0.84987485,0.0,0.9046967,0,0.99981946
55,2,1,1,5,1,1,42,1.0,1.0,0.15016729,1.0,0.20072335,1,7.388676e-06
24,1,1,3,1,1,1,40,0.0,0.0,0.97447246,0.0,0.97835207,0,0.9998128
34,2,6,3,4,0,1,40,0.0,0.0,0.99562246,0.0,0.9824942,0,0.9999379
38,3,4,1,2,0,1,60,1.0,1.0,0.275791,1.0,0.29858345,1,9.613763e-06
51,2,6,1,0,1,1,40,0.0,0.0,0.8692051,0.0,0.8504517,0,0.99818975
42,2,4,3,5,1,1,45,1.0,0.0,0.5942396,0.0,0.5247339,0,0.9999547
17,1,6,3,1,0,1,20,0.0,0.0,0.99999076,0.0,0.98833823,0,0.9999261
26,1,1,3,1,1,0,80,0.0,0.0,0.9411422,0.0,0.98110366,0,0.99967384
31,3,6,1,0,1,1,40,0.0,0.0,0.9393133,0.0,0.9387313,0,0.9994029
52,2,0,0,4,1,0,40,0.0,0.0,0.9390617,0.0,0.85661167,0,0.9998252
53,2,4,1,5,1,1,55,1.0,1.0,0.08714044,1.0,0.16658682,1,8.6090395e-06
29,2,1,1,3,1,1,40,1.0,1.0,0.45662612,1.0,0.4469552,1,1.1017962e-05
67,1,3,4,1,1,0,8,0.0,0.0,0.9816094,0.0,0.9709187,0,0.9997863
20,3,3,0,3,1,0,30,0.0,0.0,0.9930774,0.0,0.9947173,0,0.9998603
31,2,3,3,0,1,1,40,1.0,0.0,0.9849575,0.0,0.9880289,0,0.9999238
31,2,7,3,5,0,0,35,0.0,0.0,0.9845489,0.0,0.9914182,0,0.9997924
42,0,7,1,5,1,0,40,0.0,0.0,0.61205184,1.0,0.38553107,1,9.381878e-06
23,2,0,1,0,1,0,30,0.0,0.0,0.85855865,0.0,0.92161953,0,0.9796871
24,2,7,3,3,1,1,20,0.0,0.0,0.9957939,0.0,0.98980016,0,0.99979514
18,0,3,3,4,1,1,60,0.0,0.0,0.9830943,0.0,0.9875458,0,0.9999037
23,2,3,3,0,1,1,40,0.0,0.0,0.9922805,0.0,0.98903334,0,0.99992096
57,0,2,0,2,1,1,60,1.0,1.0,0.3962379,1.0,0.3672567,1,3.966808e-05
34,2,2,1,2,1,1,60,1.0,1.0,0.13900572,1.0,0.13737881,1,1.51361755e-05
44,2,7,1,0,1,1,40,1.0,0.0,0.6320403,0.0,0.65455997,1,0.26166338
22,2,0,3,2,1,1,30,0.0,0.0,0.9795733,0.0,0.9911035,0,0.99989605
52,2,7,1,5,1,1,45,1.0,1.0,0.27795196,1.0,0.34661967,1,8.2067245e-06
47,2,3,0,0,1,0,43,0.0,0.0,0.9410879,0.0,0.9351859,0,0.9998042
24,2,7,3,0,1,1,50,0.0,0.0,0.9713238,0.0,0.9628301,0,0.9996817
36,0,7,0,5,1,0,65,0.0,0.0,0.8662031,0.0,0.9646574,0,0.91725624
32,3,7,0,4,1,0,35,0.0,0.0,0.97586846,0.0,0.9887831,0,0.99983835
70,3,7,1,5,1,1,30,0.0,1.0,0.45287532,0.0,0.5873327,1,8.316023e-06
31,2,3,3,3,1,1,48,0.0,0.0,0.9650916,0.0,0.9753969,0,0.99984527
52,2,7,1,5,1,1,55,1.0,1.0,0.22548586,1.0,0.30334896,1,7.3952883e-06
40,2,1,3,3,1,0,45,0.0,0.0,0.90623945,0.0,0.71105504,0,0.99990046
61,1,6,1,1,1,1,40,1.0,0.0,0.9050411,0.0,0.88998014,0,0.9971251
50,0,1,1,5,1,1,40,1.0,1.0,0.30346245,1.0,0.233994,1,7.8146795e-06
53,2,7,1,5,1,1,50,1.0,1.0,0.24286753,1.0,0.33008802,1,7.5528997e-06
36,2,3,3,4,1,1,40,0.0,0.0,0.9811248,0.0,0.989446,0,0.9999262
57,2,7,3,0,1,1,42,0.0,0.0,0.91608673,0.0,0.96048844,0,0.9998933
28,2,3,1,4,1,1,40,0.0,0.0,0.83195984,0.0,0.888347,0,0.9513587
49,2,1,1,5,1,1,40,1.0,1.0,0.2138617,1.0,0.24789375,1,7.782048e-06
33,2,6,3,0,0,1,40,0.0,0.0,0.99409574,0.0,0.9871033,0,0.99993134
39,3,2,0,5,0,1,40,0.0,0.0,0.6840154,1.0,0.2701229,1,6.105909e-05
62,2,6,4,0,1,0,40,0.0,0.0,0.9823898,0.0,0.98302287,0,0.9999205
54,2,6,1,4,0,0,40,1.0,0.0,0.916942,0.0,0.86491436,0,0.9983583
46,2,3,1,0,1,1,35,0.0,0.0,0.8215153,0.0,0.85125315,0,0.8532255
42,0,7,1,0,1,1,40,1.0,0.0,0.6207067,0.0,0.64095336,1,0.22503076
24,2,1,3,3,1,1,40,0.0,0.0,0.94784397,0.0,0.97532374,0,0.9996542
52,2,2,1,5,1,1,57,1.0,1.0,0.06339085,1.0,0.16109103,1,1.6763941e-05
44,2,3,3,5,1,0,43,0.0,0.0,0.9548448,0.0,0.9842547,0,0.9999186
41,3,7,0,0,1,0,40,0.0,0.0,0.94341713,0.0,0.95892525,0,0.9997036
19,2,3,3,0,1,1,30,0.0,0.0,0.99837154,0.0,0.98942065,0,0.9999229
69,0,3,1,4,1,1,40,0.0,0.0,0.53723323,0.0,0.60481,1,0.00018231635
59,0,6,4,4,0,0,30,0.0,0.0,0.98484755,0.0,0.97093785,0,0.99993694
31,2,3,1,3,1,1,50,1.0,0.0,0.60160506,0.0,0.51779,1,0.15193877
21,2,7,3,5,1,0,40,0.0,0.0,0.98475057,0.0,0.9800522,0,0.9996643
55,2,7,1,4,0,1,40,1.0,0.0,0.57209194,0.0,0.51549214,1,0.000116385636
45,2,3,1,5,0,1,40,1.0,0.0,0.59734356,0.0,0.6210692,1,0.000106690626
26,2,3,1,0,1,1,50,0.0,0.0,0.7786286,0.0,0.8244835,0,0.88835174
48,0,4,1,2,1,0,40,1.0,1.0,0.2368244,1.0,0.26605064,1,7.273474e-06
43,2,0,1,5,1,1,48,1.0,1.0,0.29411817,1.0,0.20849532,1,7.439017e-06
42,2,4,1,2,1,1,50,1.0,1.0,0.16062987,1.0,0.256213,1,7.342631e-06
32,2,3,1,0,0,1,40,0.0,0.0,0.8638552,0.0,0.80056006,0,0.9268837
31,2,1,1,0,0,1,36,0.0,0.0,0.66986287,0.0,0.57173824,1,0.23849885
57,2,3,1,0,1,1,40,0.0,0.0,0.67958736,0.0,0.62356436,1,0.3026008
38,2,7,1,3,1,0,40,1.0,0.0,0.7422359,0.0,0.5013684,1,0.00029080448
39,0,1,0,5,1,0,35,0.0,0.0,0.8961148,0.0,0.95920485,0,0.9980453
51,2,1,1,5,1,1,55,0.0,1.0,0.13301855,1.0,0.16649914,1,8.378153e-06
35,0,7,1,4,1,1,40,0.0,0.0,0.62128824,0.0,0.6218257,1,0.28329843
25,2,7,3,4,1,0,40,0.0,0.0,0.9861515,0.0,0.9912092,0,0.9998944
31,2,1,3,2,0,0,40,0.0,0.0,0.9059194,0.0,0.9407465,0,0.99982065
43,2,6,0,0,1,0,40,0.0,0.0,0.9899976,0.0,0.98157734,0,0.9999298
38,0,1,1,5,1,1,40,1.0,1.0,0.36189914,1.0,0.3141731,1,7.5770095e-06
64,3,3,1,5,1,1,45,1.0,1.0,0.43301374,1.0,0.46255583,1,7.2003804e-06
45,3,1,1,5,1,1,51,0.0,1.0,0.22786295,1.0,0.21160752,1,1.1334894e-05
48,3,0,1,4,1,0,15,0.0,0.0,0.8103397,0.0,0.6954992,0,0.721987
25,2,1,3,2,1,1,40,0.0,0.0,0.8983075,0.0,0.9765025,0,0.999663
38,0,1,1,2,1,0,20,1.0,1.0,0.48460907,1.0,0.41717452,1,3.2024902e-05
38,2,1,1,4,1,1,35,0.0,0.0,0.54262316,0.0,0.5960195,1,0.00043902945
24,2,0,3,5,1,1,40,0.0,0.0,0.95702493,0.0,0.9755497,0,0.99984074
45,2,3,0,5,1,0,46,0.0,0.0,0.9118831,0.0,0.9225203,0,0.9998374
51,2,3,1,4,1,1,50,1.0,0.0,0.5416969,0.0,0.68568563,1,0.0001157923
22,2,3,3,0,1,1,35,0.0,0.0,0.9966061,0.0,0.9890768,0,0.99992454
44,2,3,2,5,1,0,40,0.0,0.0,0.9353255,0.0,0.9723158,0,0.99985874
50,2,3,1,0,1,1,40,1.0,0.0,0.7133316,0.0,0.65114355,1,0.35964692
47,0,7,3,4,0,1,40,0.0,0.0,0.945704,0.0,0.9738984,0,0.9999217
24,2,4,3,5,1,1,56,0.0,0.0,0.77133006,0.0,0.7364589,0,0.9999472
44,2,3,1,0,1,1,41,0.0,0.0,0.68124795,0.0,0.6153171,1,0.31534714
23,0,3,3,4,1,0,40,0.0,0.0,0.99059284,0.0,0.9900627,0,0.9999269
32,2,1,1,0,1,1,40,1.0,1.0,0.49958104,0.0,0.7382895,1,0.00012826698
27,3,7,1,5,1,1,40,0.0,0.0,0.6662058,0.0,0.52230597,1,2.1009006e-05
35,2,3,1,4,0,0,20,0.0,0.0,0.9119558,0.0,0.885197,0,0.9727533
24,2,6,1,3,1,1,40,0.0,0.0,0.9377675,0.0,0.9239093,0,0.9989411
27,2,3,1,0,1,1,40,0.0,0.0,0.8580046,0.0,0.9107158,0,0.9612182
61,0,5,1,2,1,1,50,1.0,1.0,0.10822058,1.0,0.13859653,1,1.529215e-05
35,0,1,1,2,1,1,50,0.0,1.0,0.29836142,1.0,0.22975075,1,7.5258363e-06
27,2,1,3,2,1,0,20,0.0,0.0,0.9594752,0.0,0.9888834,0,0.99978405
43,2,1,1,2,1,1,40,1.0,1.0,0.2792166,1.0,0.32788497,1,7.778456e-06
26,2,3,3,5,0,1,40,0.0,0.0,0.9833257,0.0,0.98962325,0,0.9999207
32,2,6,1,0,1,1,40,1.0,0.0,0.9238923,0.0,0.9372928,0,0.9993217
45,2,6,1,4,1,0,32,0.0,0.0,0.9481621,0.0,0.94353634,0,0.9995634
51,2,3,1,5,0,0,38,0.0,0.0,0.7180185,0.0,0.5805599,1,0.06259352
41,3,0,0,3,1,1,60,0.0,0.0,0.7919706,0.0,0.97734016,0,0.9997218
43,3,1,1,2,1,1,21,0.0,1.0,0.47271615,1.0,0.3300616,1,8.660621e-06
34,0,1,3,2,1,1,48,0.0,0.0,0.8229865,0.0,0.87668455,0,0.99992585
17,2,6,3,4,1,1,48,0.0,0.0,0.999959,0.0,0.98984134,0,0.99992204
