age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income,AL,AL_proba,GL,GL_proba,GD,GD_proba
32,2,3,3,4,0,0,40,0.0,0.0,0.98857343,0.0,0.98646826,0,0.9999037
67,2,3,4,5,1,0,16,1.0,0.0,0.950559,0.0,0.96316206,0,0.9998908
52,2,3,1,0,0,1,40,1.0,0.0,0.76984376,0.0,0.607509,1,0.3490374
35,2,3,1,3,1,1,44,0.0,0.0,0.6148473,0.0,0.5422253,1,0.11076703
43,2,3,0,5,1,0,58,0.0,0.0,0.8911898,0.0,0.9394967,0,0.9994561
29,2,0,3,0,1,1,40,0.0,0.0,0.96334654,0.0,0.96226895,0,0.99985015
42,2,7,1,2,1,1,40,1.0,1.0,0.42871237,1.0,0.30862808,1,6.527911e-05
68,1,3,4,1,1,1,32,0.0,0.0,0.9594012,0.0,0.9773953,0,0.99985385
29,2,3,2,4,0,0,30,0.0,0.0,0.98427635,0.0,0.9922698,0,0.9999498
40,2,7,0,5,1,1,40,0.0,0.0,0.87547356,0.0,0.9491298,0,0.99912685
30,2,1,1,3,1,1,20,0.0,0.0,0.6430224,0.0,0.8170229,1,0.39025623
61,3,7,1,5,1,1,50,1.0,1.0,0.3043391,1.0,0.24047798,1,1.8233604e-06
46,2,7,1,0,0,1,40,0.0,0.0,0.6868435,0.0,0.65900487,1,0.25490525
51,2,3,1,0,1,1,40,0.0,0.0,0.7056999,0.0,0.6117884,1,0.41875583
42,2,1,1,5,1,1,40,1.0,1.0,0.2597351,1.0,0.31512052,1,1.1944574e-06
25,2,6,3,0,0,1,40,0.0,0.0,0.9967136,0.0,0.98838544,0,0.99992883
49,2,1,1,3,1,1,50,1.0,1.0,0.20083594,1.0,0.21066529,1,1.0661805e-06
58,2,6,1,0,1,1,40,1.0,0.0,0.85590106,0.0,0.8586105,0,0.9867563
56,3,1,1,3,1,1,50,1.0,1.0,0.23772413,1.0,0.20931143,1,1.0602753e-06
51,3,1,0,0,1,1,50,0.0,0.0,0.7521906,0.0,0.94254553,0,0.9527912
66,1,6,3,1,1,1,30,0.0,0.0,0.9900469,0.0,0.9880458,0,0.99992704
38,2,3,1,3,1,1,55,1.0,1.0,0.48509717,1.0,0.41371876,1,0.01459969
53,3,7,4,3,1,0,60,0.0,0.0,0.87036777,0.0,0.7916534,0,0.6858923
17,2,6,3,4,1,0,30,0.0,0.0,0.9999808,0.0,0.99527216,0,0.99995494
28,0,0,1,5,1,1,60,0.0,1.0,0.4221301,0.0,0.6273619,1,0.00051198795
37,3,5,1,2,1,1,50,1.0,1.0,0.14772975,1.0,0.18020988,1,1.7557039e-06
29,2,3,1,0,1,1,40,0.0,0.0,0.8445326,0.0,0.8433219,0,0.9422324
57,2,0,4,2,1,0,40,0.0,0.0,0.8117162,0.0,0.9306028,0,0.9964503
27,0,4,3,2,1,0,40,0.0,0.0,0.88143426,0.0,0.9539667,0,0.9930582
28,2,3,1,0,1,1,40,0.0,0.0,0.8510571,0.0,0.86053705,0,0.96749014
31,2,6,3,4,1,1,40,0.0,0.0,0.99593735,0.0,0.99549353,0,0.99994993
37,2,7,1,0,0,1,40,0.0,0.0,0.7459706,0.0,0.64089227,0,0.5698164
39,2,3,0,5,1,0,40,0.0,0.0,0.9481856,0.0,0.97997224,0,0.9999074
34,3,0,1,0,1,1,45,0.0,0.0,0.6409403,0.0,0.65794337,1,0.24422698
32,2,0,1,4,1,1,40,0.0,0.0,0.68099177,0.0,0.5282198,1,0.17998914
59,3,4,1,5,1,1,80,1.0,1.0,0.12753582,1.0,0.17530549,1,1.0896246e-06
42,2,3,1,0,1,1,40,0.0,0.0,0.7599813,0.0,0.740502,0,0.5942521
47,0,2,0,2,1,1,50,1.0,1.0,0.46249545,1.0,0.35201138,1,1.5566326e-05
26,0,1,3,2,0,0,35,0.0,0.0,0.96061224,0.0,0.9368634,0,0.9997538
39,2,3,3,3,0,0,40,0.0,0.0,0.98652256,0.0,0.9883918,0,0.9999068
37,2,3,3,4,1,0,35,1.0,0.0,0.9916104,0.0,0.9839888,0,0.9999002
33,2,4,1,4,1,1,15,0.0,0.0,0.5895811,0.0,0.6207973,1,0.20396735
45,2,7,1,0,1,1,40,1.0,0.0,0.62439436,0.0,0.6553211,1,0.26628447
62,1,3,1,1,1,1,18,0.0,0.0,0.78374225,0.0,0.79873115,0,0.9568197
58,0,6,1,0,1,1,40,0.0,0.0,0.8708344,0.0,0.8318206,0,0.9837045
50,3,3,1,5,1,1,32,0.0,0.0,0.6638454,0.0,0.65973085,1,0.21314876
26,2,1,3,3,0,1,20,0.0,0.0,0.9834966,0.0,0.9898143,0,0.99992156
41,0,3,1,0,1,1,40,1.0,0.0,0.698398,0.0,0.71969545,0,0.56881076
36,2,7,3,4,0,0,40,0.0,0.0,0.9802558,0.0,0.9588218,0,0.9999807
47,1,3,2,1,0,0,32,0.0,0.0,0.9781559,0.0,0.98941314,0,0.99991083
48,0,1,0,2,1,0,60,0.0,0.0,0.75220543,1.0,0.35751235,1,7.4048694e-05
63,3,3,1,0,1,1,45,0.0,0.0,0.6400484,0.0,0.5461754,1,0.1167554
31,2,6,3,4,1,0,20,0.0,0.0,0.9987456,0.0,0.995718,0,0.99995255
23,2,7,3,5,1,1,20,0.0,0.0,0.99290854,0.0,0.97783315,0,0.9999914
36,2,6,1,0,1,1,40,0.0,0.0,0.9100193,0.0,0.921087,0,0.99813735
27,2,3,3,0,0,1,40,0.0,0.0,0.98964745,0.0,0.98687696,0,0.999902
24,2,3,3,4,1,1,35,0.0,0.0,0.99562967,0.0,0.9903416,0,0.9999242
41,3,3,1,3,1,0,40,0.0,0.0,0.8106679,0.0,0.6739679,1,0.27728727
25,2,3,3,0,1,0,40,0.0,0.0,0.9909855,0.0,0.9869432,0,0.9999026
55,2,3,1,0,1,1,40,1.0,0.0,0.68626463,0.0,0.6045189,1,0.26342815
51,2,4,1,5,1,1,50,1.0,1.0,0.097172976,1.0,0.17412889,1,1.083671e-06
20,2,7,3,2,1,0,40,0.0,0.0,0.9838775,0.0,0.96914196,0,0.999979
19,2,3,3,4,1,0,40,0.0,0.0,0.995394,0.0,0.9911712,0,0.99991965
42,3,3,0,0,1,1,40,0.0,0.0,0.9610085,0.0,0.971463,0,0.99982065
36,2,1,3,5,0,0,40,0.0,0.0,0.9007914,0.0,0.9033711,0,0.98567724
46,2,3,1,4,1,1,50,0.0,0.0,0.5716277,0.0,0.6338097,1,0.19729888
19,1,3,3,1,1,1,30,0.0,0.0,0.99803793,0.0,0.9915234,0,0.9999149
22,2,7,3,4,0,0,32,0.0,0.0,0.99573094,0.0,0.99281895,0,0.9999628
33,0,3,0,5,1,0,40,0.0,0.0,0.95796645,0.0,0.9814697,0,0.9998708
20,2,3,3,0,1,1,40,0.0,0.0,0.99507964,0.0,0.9870893,0,0.99990535
44,2,7,1,5,1,0,45,1.0,1.0,0.4735266,1.0,0.39479423,1,1.43653815e-05
39,2,1,3,5,0,0,35,0.0,0.0,0.9299078,0.0,0.94238096,0,0.99777067
62,2,0,0,4,1,1,40,0.0,0.0,0.8495806,0.0,0.7966771,0,0.99817514
55,2,1,1,5,1,1,42,1.0,1.0,0.15103686,1.0,0.1821441,1,1.056859e-06
24,1,1,3,1,1,1,40,0.0,0.0,0.97390705,0.0,0.9587614,0,0.99981767
34,2,6,3,4,0,1,40,0.0,0.0,0.9957276,0.0,0.9954991,0,0.9999496
38,3,4,1,2,0,1,60,1.0,1.0,0.27768892,1.0,0.16768718,1,1.0046128e-06
51,2,6,1,0,1,1,40,0.0,0.0,0.86915356,0.0,0.86357254,0,0.9924331
42,2,4,3,5,1,1,45,1.0,0.0,0.59383243,0.0,0.63008755,1,0.01011135
17,1,6,3,1,0,1,20,0.0,0.0,0.99998975,0.0,0.9907038,0,0.9999361
26,1,1,3,1,1,0,80,0.0,0.0,0.94077736,0.0,0.9359925,0,0.9825858
31,3,6,1,0,1,1,40,0.0,0.0,0.9386136,0.0,0.92199296,0,0.99837494
52,2,0,0,4,1,0,40,0.0,0.0,0.9385559,0.0,0.9209583,0,0.9996662
53,2,4,1,5,1,1,55,1.0,1.0,0.08707762,1.0,0.17592418,1,1.093932e-06
29,2,1,1,3,1,1,40,1.0,1.0,0.45466095,0.0,0.56531894,1,9.452091e-05
67,1,3,4,1,1,0,8,0.0,0.0,0.9812609,0.0,0.9875569,0,0.99988914
20,3,3,0,3,1,0,30,0.0,0.0,0.99313325,0.0,0.9945558,0,0.9999566
31,2,3,3,0,1,1,40,1.0,0.0,0.9850141,0.0,0.9867411,0,0.9999008
31,2,7,3,5,0,0,35,0.0,0.0,0.98471725,0.0,0.99133885,0,0.9999865
42,0,7,1,5,1,0,40,0.0,0.0,0.6138433,1.0,0.38043225,1,0.012749929
23,2,0,1,0,1,0,30,0.0,0.0,0.85763943,0.0,0.87989306,0,0.960166
24,2,7,3,3,1,1,20,0.0,0.0,0.9957516,0.0,0.98949015,0,0.9999927
18,0,3,3,4,1,1,60,0.0,0.0,0.9830682,0.0,0.9808612,0,0.99988604
23,2,3,3,0,1,1,40,0.0,0.0,0.9923132,0.0,0.9870047,0,0.9999033
57,0,2,0,2,1,1,60,1.0,1.0,0.39901853,1.0,0.40028524,1,5.821479e-06
34,2,2,1,2,1,1,60,1.0,1.0,0.13888144,1.0,0.12186122,1,1.3695682e-06
44,2,7,1,0,1,1,40,1.0,0.0,0.6316742,0.0,0.6473025,1,0.27660894
22,2,0,3,2,1,1,30,0.0,0.0,0.97993326,0.0,0.98979926,0,0.9999566
52,2,7,1,5,1,1,45,1.0,1.0,0.27679932,1.0,0.3127262,1,3.3347142e-06
47,2,3,0,0,1,0,43,0.0,0.0,0.94160074,0.0,0.9342089,0,0.999603
24,2,7,3,0,1,1,50,0.0,0.0,0.9715213,0.0,0.98097813,0,0.9999114
36,0,7,0,5,1,0,65,0.0,0.0,0.86586523,0.0,0.9154849,0,0.95397735
32,3,7,0,4,1,0,35,0.0,0.0,0.9760242,0.0,0.95361173,0,0.9999752
70,3,7,1,5,1,1,30,0.0,1.0,0.4538384,1.0,0.26177585,1,0.00036610934
31,2,3,3,3,1,1,48,0.0,0.0,0.965323,0.0,0.9907841,0,0.9998851
52,2,7,1,5,1,1,55,1.0,1.0,0.22408211,1.0,0.2517525,1,1.8841683e-06
40,2,1,3,3,1,0,45,0.0,0.0,0.90538746,0.0,0.6745445,0,0.78383875
61,1,6,1,1,1,1,40,1.0,0.0,0.90633816,0.0,0.8451722,0,0.990918
50,0,1,1,5,1,1,40,1.0,1.0,0.30462915,1.0,0.28850162,1,9.21366e-07
53,2,7,1,5,1,1,50,1.0,1.0,0.24151415,1.0,0.25611472,1,2.0419866e-06
36,2,3,3,4,1,1,40,0.0,0.0,0.98121315,0.0,0.98828685,0,0.9999113
57,2,7,3,0,1,1,42,0.0,0.0,0.9161348,0.0,0.8162371,0,0.9990232
28,2,3,1,4,1,1,40,0.0,0.0,0.83194596,0.0,0.8913324,0,0.94513637
49,2,1,1,5,1,1,40,1.0,1.0,0.21518266,1.0,0.20179445,1,1.1033744e-06
33,2,6,3,0,0,1,40,0.0,0.0,0.99410325,0.0,0.98730356,0,0.9999262
39,3,2,0,5,0,1,40,0.0,0.0,0.6830411,1.0,0.40422392,1,0.001885636
62,2,6,4,0,1,0,40,0.0,0.0,0.98263156,0.0,0.97205853,0,0.9999018
54,2,6,1,4,0,0,40,1.0,0.0,0.9180007,0.0,0.9236874,0,0.99766123
46,2,3,1,0,1,1,35,0.0,0.0,0.82118356,0.0,0.79530096,0,0.91356355
42,0,7,1,0,1,1,40,1.0,0.0,0.61975086,0.0,0.6398877,1,0.45067516
24,2,1,3,3,1,1,40,0.0,0.0,0.9473881,0.0,0.9607329,0,0.9997378
52,2,2,1,5,1,1,57,1.0,1.0,0.0627172,1.0,0.19578636,1,1.3620045e-06
44,2,3,3,5,1,0,43,0.0,0.0,0.9549238,0.0,0.9634416,0,0.999495
41,3,7,0,0,1,0,40,0.0,0.0,0.9434878,0.0,0.9483965,0,0.9999089
19,2,3,3,0,1,1,30,0.0,0.0,0.9983586,0.0,0.9877969,0,0.9999156
69,0,3,1,4,1,1,40,0.0,0.0,0.53558874,1.0,0.47518283,1,0.0385855
59,0,6,4,4,0,0,30,0.0,0.0,0.9851774,0.0,0.9944636,0,0.99994326
31,2,3,1,3,1,1,50,1.0,0.0,0.6038259,0.0,0.54880023,1,0.111970544
21,2,7,3,5,1,0,40,0.0,0.0,0.9847106,0.0,0.99340487,0,0.9999863
55,2,7,1,4,0,1,40,1.0,0.0,0.57013667,1.0,0.42995936,1,0.0063404017
45,2,3,1,5,0,1,40,1.0,0.0,0.59739625,0.0,0.5354878,1,0.042242073
26,2,3,1,0,1,1,50,0.0,0.0,0.77996784,0.0,0.75132346,0,0.7589158
48,0,4,1,2,1,0,40,1.0,1.0,0.23690075,1.0,0.25806737,1,1.1670905e-06
43,2,0,1,5,1,1,48,1.0,1.0,0.29472858,1.0,0.2640398,1,2.7649154e-05
42,2,4,1,2,1,1,50,1.0,1.0,0.16305053,1.0,0.1784249,1,9.639069e-07
32,2,3,1,0,0,1,40,0.0,0.0,0.863997,0.0,0.83049285,0,0.92468464
31,2,1,1,0,0,1,36,0.0,0.0,0.6701391,0.0,0.6512081,1,0.20831579
57,2,3,1,0,1,1,40,0.0,0.0,0.6776076,0.0,0.6027541,1,0.25540838
38,2,7,1,3,1,0,40,1.0,0.0,0.7383681,0.0,0.6367065,1,0.01968453
39,0,1,0,5,1,0,35,0.0,0.0,0.8975001,0.0,0.92017037,0,0.9995065
51,2,1,1,5,1,1,55,0.0,1.0,0.13398433,1.0,0.18097574,1,1.0357555e-06
35,0,7,1,4,1,1,40,0.0,0.0,0.6244169,0.0,0.5131426,1,0.2940915
25,2,7,3,4,1,0,40,0.0,0.0,0.9861439,0.0,0.9898577,0,0.99996614
31,2,1,3,2,0,0,40,0.0,0.0,0.9072672,0.0,0.9335764,0,0.99826956
43,2,6,0,0,1,0,40,0.0,0.0,0.990017,0.0,0.9845852,0,0.9999244
38,0,1,1,5,1,1,40,1.0,1.0,0.36287218,1.0,0.3223372,1,3.712291e-06
64,3,3,1,5,1,1,45,1.0,1.0,0.43252206,1.0,0.40196657,1,2.352935e-06
45,3,1,1,5,1,1,51,0.0,1.0,0.2282933,1.0,0.18174243,1,1.0430232e-06
48,3,0,1,4,1,0,15,0.0,0.0,0.8116101,0.0,0.6858568,0,0.7776496
25,2,1,3,2,1,1,40,0.0,0.0,0.8996306,0.0,0.92331266,0,0.99959725
38,0,1,1,2,1,0,20,1.0,1.0,0.48546684,0.0,0.5108024,1,0.008519765
38,2,1,1,4,1,1,35,0.0,0.0,0.5437491,0.0,0.50157815,1,0.05496451
24,2,0,3,5,1,1,40,0.0,0.0,0.95812315,0.0,0.9733686,0,0.9997023
45,2,3,0,5,1,0,46,0.0,0.0,0.9114171,0.0,0.9435909,0,0.99979097
51,2,3,1,4,1,1,50,1.0,0.0,0.5393835,0.0,0.62946194,1,0.10882725
22,2,3,3,0,1,1,35,0.0,0.0,0.9966009,0.0,0.98731726,0,0.9999126
44,2,3,2,5,1,0,40,0.0,0.0,0.9354022,0.0,0.9487317,0,0.9995234
50,2,3,1,0,1,1,40,1.0,0.0,0.7120418,0.0,0.63750815,1,0.45219797
47,0,7,3,4,0,1,40,0.0,0.0,0.94682646,0.0,0.94491,0,0.99996793
24,2,4,3,5,1,1,56,0.0,0.0,0.77021605,0.0,0.7394371,1,0.4142463
44,2,3,1,0,1,1,41,0.0,0.0,0.6811762,0.0,0.61853683,1,0.27823177
23,0,3,3,4,1,0,40,0.0,0.0,0.99054736,0.0,0.97871053,0,0.9998772
32,2,1,1,0,1,1,40,1.0,1.0,0.4994822,0.0,0.56697965,1,0.09900285
27,3,7,1,5,1,1,40,0.0,0.0,0.6692188,0.0,0.591975,1,0.30232665
35,2,3,1,4,0,0,20,0.0,0.0,0.91254234,0.0,0.9402163,0,0.99593735
24,2,6,1,3,1,1,40,0.0,0.0,0.93734473,0.0,0.9669038,0,0.99971193
27,2,3,1,0,1,1,40,0.0,0.0,0.85826504,0.0,0.8997667,0,0.98504007
61,0,5,1,2,1,1,50,1.0,1.0,0.108756006,1.0,0.16683102,1,1.3734528e-06
35,0,1,1,2,1,1,50,0.0,1.0,0.29859722,1.0,0.3174402,1,9.545441e-07
27,2,1,3,2,1,0,20,0.0,0.0,0.9596966,0.0,0.94753253,0,0.9998461
43,2,1,1,2,1,1,40,1.0,1.0,0.2819668,1.0,0.23013341,1,9.953661e-07
26,2,3,3,5,0,1,40,0.0,0.0,0.9835937,0.0,0.98086643,0,0.99992645
32,2,6,1,0,1,1,40,1.0,0.0,0.9236383,0.0,0.9189881,0,0.99833435
45,2,6,1,4,1,0,32,0.0,0.0,0.94827414,0.0,0.9435679,0,0.99951184
51,2,3,1,5,0,0,38,0.0,0.0,0.7189896,0.0,0.5894441,1,0.05776662
41,3,0,0,3,1,1,60,0.0,0.0,0.7931528,0.0,0.87331074,0,0.9968451
43,3,1,1,2,1,1,21,0.0,1.0,0.47302908,0.0,0.7562349,1,0.0002650627
34,0,1,3,2,1,1,48,0.0,0.0,0.82496685,0.0,0.8379709,0,0.89647
17,2,6,3,4,1,1,48,0.0,0.0,0.9999567,0.0,0.9938499,0,0.9999559
