age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income,AL,AL_proba,GL,GL_proba,GD,GD_proba
37,2,7,0,4,0,0,40,0.0,0.0,0.9700353,0.0,0.916418,0,0.99994767
17,2,6,3,0,1,1,16,0.0,0.0,0.9999948,0.0,0.988243,0,0.9999331
32,2,3,0,0,1,0,38,0.0,0.0,0.9832848,0.0,0.97812563,0,0.999881
23,2,3,3,5,1,1,40,0.0,0.0,0.9839401,0.0,0.97753906,0,0.9998889
45,3,4,0,3,1,0,42,1.0,0.0,0.7654634,0.0,0.74250627,1,0.12675145
26,2,3,3,0,1,1,40,0.0,0.0,0.98946565,0.0,0.98152274,0,0.99993336
31,2,3,0,4,1,0,99,1.0,0.0,0.8790975,0.0,0.8671139,1,0.4419547
79,2,7,1,2,1,1,20,0.0,1.0,0.39522523,0.0,0.55096984,1,0.004943313
49,2,3,0,4,1,0,40,0.0,0.0,0.95474434,0.0,0.9594102,0,0.9998822
42,2,1,1,3,1,1,40,1.0,1.0,0.3014186,1.0,0.3086267,1,9.97394e-07
67,2,4,1,3,1,1,30,1.0,1.0,0.20381194,1.0,0.1764996,1,5.7447744e-07
35,2,2,1,5,1,1,45,1.0,1.0,0.13227987,1.0,0.16662496,1,1.2810049e-06
44,2,1,0,5,1,1,50,1.0,0.0,0.5580791,0.0,0.7227726,1,0.11380082
31,2,3,1,0,1,1,40,0.0,0.0,0.8307962,0.0,0.8298752,0,0.9545502
37,0,1,0,2,1,0,55,0.0,0.0,0.7808146,0.0,0.87358904,0,0.86953443
22,0,0,3,5,1,1,40,0.0,0.0,0.96579266,0.0,0.9488052,0,0.9999609
34,2,7,1,0,1,1,40,0.0,0.0,0.7117033,0.0,0.67232835,0,0.5898725
45,2,3,0,0,1,1,40,0.0,0.0,0.9503795,0.0,0.97228634,0,0.99985087
51,2,3,1,0,0,1,40,0.0,0.0,0.7766654,0.0,0.69003713,1,0.39456898
28,2,6,1,5,1,0,40,0.0,0.0,0.9096607,0.0,0.89341223,0,0.993668
38,2,0,0,5,0,0,40,0.0,0.0,0.93419707,0.0,0.9692751,0,0.999948
40,2,6,0,0,1,0,40,0.0,0.0,0.9907566,0.0,0.97545123,0,0.9999037
50,2,7,1,4,1,1,60,1.0,1.0,0.36923277,1.0,0.40936023,1,4.099659e-07
33,2,6,0,0,1,1,40,0.0,0.0,0.9872157,0.0,0.97807264,0,0.99993145
49,2,1,1,5,1,1,40,0.0,1.0,0.21418399,1.0,0.13696617,1,1.118162e-06
44,2,0,0,0,1,0,45,0.0,0.0,0.9177496,0.0,0.92234117,0,0.9999546
23,2,3,1,4,1,1,50,0.0,0.0,0.79232734,0.0,0.7442461,0,0.9336659
20,2,3,3,0,1,1,40,0.0,0.0,0.99503297,0.0,0.9765791,0,0.99993515
32,2,3,1,4,1,0,20,0.0,0.0,0.9293356,0.0,0.84916776,0,0.98758197
64,2,6,0,4,1,0,12,0.0,0.0,0.9932463,0.0,0.96149105,0,0.9998306
28,2,1,1,2,1,1,40,0.0,1.0,0.37406594,1.0,0.4830497,1,1.1312605e-06
47,0,6,1,0,1,1,40,0.0,0.0,0.88968205,0.0,0.9260061,0,0.9970644
37,2,7,0,5,1,0,40,0.0,0.0,0.9410369,0.0,0.94427747,0,0.9998746
47,3,3,1,0,1,1,48,0.0,0.0,0.6897371,0.0,0.59833527,1,0.315124
59,1,6,0,1,1,0,40,0.0,0.0,0.9828595,0.0,0.9557105,0,0.9998416
22,2,7,3,2,1,0,20,0.0,0.0,0.9910247,0.0,0.94380593,0,0.99979955
47,2,6,1,0,1,1,40,1.0,0.0,0.8778215,0.0,0.86813927,0,0.99742633
26,2,0,3,4,1,1,40,0.0,0.0,0.97713727,0.0,0.9416602,0,0.99996316
44,2,0,1,2,1,1,50,1.0,1.0,0.28543836,1.0,0.34465933,1,7.455021e-07
33,2,3,3,0,1,0,40,0.0,0.0,0.9854434,0.0,0.9819036,0,0.9999181
46,2,7,0,5,1,0,40,0.0,0.0,0.9222934,0.0,0.93198127,0,0.9997222
50,2,1,1,0,1,1,40,0.0,1.0,0.38174754,1.0,0.36368847,1,4.066408e-06
44,2,5,1,2,1,1,50,1.0,1.0,0.103212655,1.0,0.13450944,1,5.274619e-07
21,2,3,3,0,1,1,40,0.0,0.0,0.99408513,0.0,0.977311,0,0.9999355
33,2,7,0,0,1,1,40,0.0,0.0,0.94851846,0.0,0.979977,0,0.9999337
28,2,7,3,0,1,1,50,0.0,0.0,0.95877403,0.0,0.99110895,0,0.99994993
29,2,1,1,5,1,1,50,1.0,1.0,0.27538478,1.0,0.2181552,1,1.5391726e-06
41,0,3,1,0,0,1,40,0.0,0.0,0.7535813,0.0,0.7175652,0,0.63026106
19,2,6,3,4,1,0,40,0.0,0.0,0.99882746,0.0,0.98570436,0,0.9999356
62,2,1,1,3,1,1,20,1.0,1.0,0.3364551,1.0,0.3839721,1,1.0335275e-06
50,2,3,1,0,1,1,45,1.0,0.0,0.62506646,0.0,0.6174542,1,0.3003305
21,0,7,3,4,1,1,40,0.0,0.0,0.98606604,0.0,0.95711637,0,0.9999547
60,2,3,1,3,1,1,40,1.0,1.0,0.46278143,0.0,0.6083629,1,0.035032127
30,2,7,1,0,1,1,40,0.0,0.0,0.75029075,0.0,0.7921152,0,0.7377893
47,2,3,1,3,1,1,50,1.0,1.0,0.42775983,1.0,0.47601396,1,0.0026702664
52,0,1,4,5,1,0,55,0.0,0.0,0.76500106,0.0,0.8555426,1,0.033988684
36,2,5,3,5,1,1,50,1.0,0.0,0.5393008,0.0,0.68000793,1,0.012001503
67,1,6,4,1,0,0,40,0.0,0.0,0.9834537,0.0,0.95332384,0,0.9997131
25,2,1,1,5,1,1,40,1.0,1.0,0.4507851,1.0,0.4798633,1,2.6399084e-06
22,2,6,2,4,1,0,35,0.0,0.0,0.9980297,0.0,0.98642457,0,0.9999362
49,2,6,2,0,1,1,38,0.0,0.0,0.9872085,0.0,0.9714371,0,0.99987733
38,2,4,1,0,0,1,40,1.0,1.0,0.4474663,1.0,0.26758724,1,1.4042208e-06
54,3,3,1,3,0,1,40,0.0,0.0,0.65861815,0.0,0.5993858,1,0.055895403
63,2,1,1,5,1,1,40,0.0,1.0,0.16561341,1.0,0.14150357,1,8.1683953e-07
67,1,6,4,1,1,0,35,0.0,0.0,0.9855838,0.0,0.95043355,0,0.9997501
22,2,7,3,0,1,1,35,0.0,0.0,0.9952377,0.0,0.9834861,0,0.99993753
39,0,1,3,5,1,1,45,0.0,0.0,0.7829298,0.0,0.83846986,0,0.9908343
31,2,1,1,3,1,1,60,0.0,1.0,0.28148437,1.0,0.28184026,1,1.489378e-06
57,2,7,1,0,1,1,40,1.0,0.0,0.554415,1.0,0.45195025,1,0.0126892105
22,2,1,3,2,1,1,40,0.0,0.0,0.9274908,0.0,0.9423462,0,0.9958687
42,2,0,1,5,1,1,40,1.0,1.0,0.41413844,1.0,0.44768816,1,2.4689307e-05
19,2,3,3,4,1,0,20,0.0,0.0,0.9985787,0.0,0.9807979,0,0.99993753
17,0,6,3,4,1,1,30,0.0,0.0,0.99997526,0.0,0.9862973,0,0.99993443
28,3,7,1,0,1,1,55,0.0,0.0,0.6863553,0.0,0.5475997,1,5.986892e-07
46,0,3,0,2,1,0,40,0.0,0.0,0.9120611,0.0,0.83797526,0,0.9997842
45,2,7,0,0,1,1,56,1.0,0.0,0.8506673,0.0,0.7819906,0,0.99984217
20,2,7,2,3,0,0,40,0.0,0.0,0.983005,0.0,0.96609604,0,0.999926
32,2,3,3,4,0,0,40,0.0,0.0,0.9887486,0.0,0.98007476,0,0.9999373
67,2,3,4,5,1,0,16,1.0,0.0,0.9502076,0.0,0.96022516,0,0.99887305
52,2,3,1,0,0,1,40,1.0,0.0,0.7721042,0.0,0.65799963,1,0.37180412
35,2,3,1,3,1,1,44,0.0,0.0,0.6131877,0.0,0.6466558,1,0.10213503
43,2,3,0,5,1,0,58,0.0,0.0,0.8929442,0.0,0.86669743,0,0.9997731
29,2,0,3,0,1,1,40,0.0,0.0,0.9627187,0.0,0.9822597,0,0.99994624
42,2,7,1,2,1,1,40,1.0,1.0,0.42885756,1.0,0.36000687,1,0.000587265
68,1,3,4,1,1,1,32,0.0,0.0,0.95900804,0.0,0.95940804,0,0.9995635
29,2,3,2,4,0,0,30,0.0,0.0,0.9847592,0.0,0.97989345,0,0.9999107
40,2,7,0,5,1,1,40,0.0,0.0,0.87508583,0.0,0.9265823,0,0.9998325
30,2,1,1,3,1,1,20,0.0,0.0,0.64139724,1.0,0.39078832,1,0.0020388726
61,3,7,1,5,1,1,50,1.0,1.0,0.30409968,1.0,0.24653894,1,4.6797294e-07
46,2,7,1,0,0,1,40,0.0,0.0,0.6867935,0.0,0.66074544,1,0.17110331
51,2,3,1,0,1,1,40,0.0,0.0,0.7066163,0.0,0.69003713,1,0.39456898
42,2,1,1,5,1,1,40,1.0,1.0,0.25857598,1.0,0.18779498,1,1.2392609e-06
25,2,6,3,0,0,1,40,0.0,0.0,0.9966833,0.0,0.980374,0,0.9999347
49,2,1,1,3,1,1,50,1.0,1.0,0.2005884,1.0,0.33603477,1,9.1220505e-07
58,2,6,1,0,1,1,40,1.0,0.0,0.8545935,0.0,0.8871075,0,0.992444
56,3,1,1,3,1,1,50,1.0,1.0,0.23763788,1.0,0.26059014,1,7.559483e-07
51,3,1,0,0,1,1,50,0.0,0.0,0.7537935,0.0,0.78156453,0,0.6411693
66,1,6,3,1,1,1,30,0.0,0.0,0.990144,0.0,0.95953214,0,0.99981266
38,2,3,1,3,1,1,55,1.0,1.0,0.48281354,0.0,0.50767636,1,0.0040237065
53,3,7,4,3,1,0,60,0.0,0.0,0.8713649,0.0,0.6612282,0,0.66364
17,2,6,3,4,1,0,30,0.0,0.0,0.99998236,0.0,0.9872994,0,0.99993277
28,0,0,1,5,1,1,60,0.0,1.0,0.42622954,0.0,0.50884545,1,3.2208206e-06
37,3,5,1,2,1,1,50,1.0,1.0,0.1487661,1.0,0.13763654,1,5.2268877e-07
29,2,3,1,0,1,1,40,0.0,0.0,0.8438699,0.0,0.84646416,0,0.9672591
57,2,0,4,2,1,0,40,0.0,0.0,0.80912495,0.0,0.94812685,0,0.9979169
27,0,4,3,2,1,0,40,0.0,0.0,0.88258946,0.0,0.92252946,0,0.99594456
28,2,3,1,0,1,1,40,0.0,0.0,0.85034883,0.0,0.870933,0,0.97291225
31,2,6,3,4,1,1,40,0.0,0.0,0.99589735,0.0,0.98125994,0,0.9999343
37,2,7,1,0,0,1,40,0.0,0.0,0.7452045,0.0,0.63812315,1,0.3809016
39,2,3,0,5,1,0,40,0.0,0.0,0.9484404,0.0,0.9455427,0,0.9998307
34,3,0,1,0,1,1,45,0.0,0.0,0.64015114,1.0,0.48660254,1,3.2675274e-05
32,2,0,1,4,1,1,40,0.0,0.0,0.6781337,0.0,0.861366,1,0.26347575
59,3,4,1,5,1,1,80,1.0,1.0,0.12877792,1.0,0.1447171,1,7.219076e-07
42,2,3,1,0,1,1,40,0.0,0.0,0.7601159,0.0,0.68365896,0,0.62037086
47,0,2,0,2,1,1,50,1.0,1.0,0.46370184,1.0,0.47808158,1,0.000871959
26,0,1,3,2,0,0,35,0.0,0.0,0.9606229,0.0,0.95794356,0,0.9997652
39,2,3,3,3,0,0,40,0.0,0.0,0.9867243,0.0,0.9684449,0,0.9998512
37,2,3,3,4,1,0,35,1.0,0.0,0.9918079,0.0,0.9811025,0,0.99992967
33,2,4,1,4,1,1,15,0.0,0.0,0.5885165,0.0,0.63519853,1,0.011335942
45,2,7,1,0,1,1,40,1.0,0.0,0.6236571,0.0,0.6477771,1,0.18107815
62,1,3,1,1,1,1,18,0.0,0.0,0.783531,0.0,0.8965545,0,0.98050565
58,0,6,1,0,1,1,40,0.0,0.0,0.8711336,0.0,0.9123024,0,0.98660153
50,3,3,1,5,1,1,32,0.0,0.0,0.6604278,0.0,0.6030855,1,0.42396614
26,2,1,3,3,0,1,20,0.0,0.0,0.9837558,0.0,0.97780406,0,0.99977654
41,0,3,1,0,1,1,40,1.0,0.0,0.69928026,0.0,0.7175652,0,0.63026106
36,2,7,3,4,0,0,40,0.0,0.0,0.98019487,0.0,0.9836454,0,0.99993694
47,1,3,2,1,0,0,32,0.0,0.0,0.9788512,0.0,0.945478,0,0.99982774
48,0,1,0,2,1,0,60,0.0,0.0,0.7547116,0.0,0.79188883,1,0.221691
63,3,3,1,0,1,1,45,0.0,0.0,0.6437443,0.0,0.58850086,1,0.098407574
31,2,6,3,4,1,0,20,0.0,0.0,0.998762,0.0,0.97978616,0,0.9999386
23,2,7,3,5,1,1,20,0.0,0.0,0.9928492,0.0,0.9857915,0,0.9998616
36,2,6,1,0,1,1,40,0.0,0.0,0.90936106,0.0,0.9015355,0,0.9991115
27,2,3,3,0,0,1,40,0.0,0.0,0.98957753,0.0,0.98195183,0,0.9999317
24,2,3,3,4,1,1,35,0.0,0.0,0.99566454,0.0,0.97968864,0,0.999938
41,3,3,1,3,1,0,40,0.0,0.0,0.8095852,0.0,0.60336035,1,0.23341641
25,2,3,3,0,1,0,40,0.0,0.0,0.9911114,0.0,0.98093426,0,0.9999347
55,2,3,1,0,1,1,40,1.0,0.0,0.6876608,0.0,0.62843275,1,0.35264012
51,2,4,1,5,1,1,50,1.0,1.0,0.09724897,1.0,0.17535162,1,7.515369e-07
20,2,7,3,2,1,0,40,0.0,0.0,0.9841163,0.0,0.95615774,0,0.99984264
19,2,3,3,4,1,0,40,0.0,0.0,0.99556404,0.0,0.98540276,0,0.99993324
42,3,3,0,0,1,1,40,0.0,0.0,0.9606061,0.0,0.9747736,0,0.9998534
36,2,1,3,5,0,0,40,0.0,0.0,0.89987946,0.0,0.89728576,0,0.99647117
46,2,3,1,4,1,1,50,0.0,0.0,0.5732426,0.0,0.7432444,1,0.20826349
19,1,3,3,1,1,1,30,0.0,0.0,0.9980839,0.0,0.9805095,0,0.99988484
22,2,7,3,4,0,0,32,0.0,0.0,0.99577177,0.0,0.9880819,0,0.9999379
33,0,3,0,5,1,0,40,0.0,0.0,0.95783544,0.0,0.9687814,0,0.9998884
20,2,3,3,0,1,1,40,0.0,0.0,0.99503297,0.0,0.9765791,0,0.99993515
44,2,7,1,5,1,0,45,1.0,1.0,0.47469777,1.0,0.4857282,1,7.797103e-07
39,2,1,3,5,0,0,35,0.0,0.0,0.92895454,0.0,0.9465438,0,0.9998665
62,2,0,0,4,1,1,40,0.0,0.0,0.84826064,0.0,0.9428513,0,0.9999473
55,2,1,1,5,1,1,42,1.0,1.0,0.15032679,1.0,0.14422429,1,1.0229878e-06
24,1,1,3,1,1,1,40,0.0,0.0,0.9746944,0.0,0.97062,0,0.9999441
34,2,6,3,4,0,1,40,0.0,0.0,0.9956654,0.0,0.9806968,0,0.99993575
38,3,4,1,2,0,1,60,1.0,1.0,0.27561998,1.0,0.19040275,1,4.778528e-07
51,2,6,1,0,1,1,40,0.0,0.0,0.86792886,0.0,0.8645529,0,0.99568117
42,2,4,3,5,1,1,45,1.0,0.0,0.59457326,0.0,0.60030806,1,0.041567087
17,1,6,3,1,0,1,20,0.0,0.0,0.9999905,0.0,0.9859482,0,0.99993396
26,1,1,3,1,1,0,80,0.0,0.0,0.94241214,0.0,0.5992563,0,0.97150046
31,3,6,1,0,1,1,40,0.0,0.0,0.9386154,0.0,0.9283802,0,0.99943954
52,2,0,0,4,1,0,40,0.0,0.0,0.93822336,0.0,0.92459875,0,0.99996316
53,2,4,1,5,1,1,55,1.0,1.0,0.08698779,1.0,0.16833335,1,7.470935e-07
29,2,1,1,3,1,1,40,1.0,1.0,0.4550876,1.0,0.393224,1,2.3590846e-06
67,1,3,4,1,1,0,8,0.0,0.0,0.9817266,0.0,0.95256066,0,0.9995788
20,3,3,0,3,1,0,30,0.0,0.0,0.993024,0.0,0.9767219,0,0.9998411
31,2,3,3,0,1,1,40,1.0,0.0,0.98489666,0.0,0.9823069,0,0.9999237
31,2,7,3,5,0,0,35,0.0,0.0,0.9846011,0.0,0.9853719,0,0.99984646
42,0,7,1,5,1,0,40,0.0,0.0,0.6076902,1.0,0.46890694,1,6.54154e-05
23,2,0,1,0,1,0,30,0.0,0.0,0.8571527,0.0,0.9080293,0,0.99456304
24,2,7,3,3,1,1,20,0.0,0.0,0.99582714,0.0,0.9744126,0,0.99989426
18,0,3,3,4,1,1,60,0.0,0.0,0.98294145,0.0,0.9676476,0,0.9999486
23,2,3,3,0,1,1,40,0.0,0.0,0.99223626,0.0,0.97928256,0,0.99993587
57,0,2,0,2,1,1,60,1.0,1.0,0.40002424,0.0,0.5008958,1,4.436895e-05
34,2,2,1,2,1,1,60,1.0,1.0,0.1390801,1.0,0.17276502,1,4.6652073e-07
44,2,7,1,0,1,1,40,1.0,0.0,0.63084644,0.0,0.6256152,1,0.19889507
22,2,0,3,2,1,1,30,0.0,0.0,0.97975653,0.0,0.9830118,0,0.99987125
52,2,7,1,5,1,1,45,1.0,1.0,0.27736604,1.0,0.4137795,1,6.9927194e-07
47,2,3,0,0,1,0,43,0.0,0.0,0.9417633,0.0,0.97408694,0,0.99985313
24,2,7,3,0,1,1,50,0.0,0.0,0.97096556,0.0,0.99215263,0,0.9999516
36,0,7,0,5,1,0,65,0.0,0.0,0.86744815,0.0,0.8728589,0,0.99994636
32,3,7,0,4,1,0,35,0.0,0.0,0.9756715,0.0,0.9704005,0,0.9999083
70,3,7,1,5,1,1,30,0.0,1.0,0.4509344,0.0,0.5855381,1,0.00065046025
31,2,3,3,3,1,1,48,0.0,0.0,0.9650806,0.0,0.9838137,0,0.99986446
52,2,7,1,5,1,1,55,1.0,1.0,0.2246772,1.0,0.23955983,1,4.3963712e-07
40,2,1,3,3,1,0,45,0.0,0.0,0.9059134,0.0,0.6916797,0,0.6615973
61,1,6,1,1,1,1,40,1.0,0.0,0.90520996,0.0,0.9145189,0,0.99708086
50,0,1,1,5,1,1,40,1.0,1.0,0.30437785,1.0,0.21329743,1,1.7316373e-06
53,2,7,1,5,1,1,50,1.0,1.0,0.24209893,1.0,0.24533445,1,4.3911248e-07
36,2,3,3,4,1,1,40,0.0,0.0,0.98112327,0.0,0.98169446,0,0.9999361
57,2,7,3,0,1,1,42,0.0,0.0,0.91538185,0.0,0.98912585,0,0.99987936
28,2,3,1,4,1,1,40,0.0,0.0,0.8315717,0.0,0.8339205,0,0.95147
49,2,1,1,5,1,1,40,1.0,1.0,0.21418399,1.0,0.13696617,1,1.118162e-06
33,2,6,3,0,0,1,40,0.0,0.0,0.9940422,0.0,0.9812196,0,0.9999362
39,3,2,0,5,0,1,40,0.0,0.0,0.68593395,0.0,0.5616844,1,0.016009035
62,2,6,4,0,1,0,40,0.0,0.0,0.98228467,0.0,0.9610283,0,0.9998198
54,2,6,1,4,0,0,40,1.0,0.0,0.9173091,0.0,0.8891995,0,0.9907514
46,2,3,1,0,1,1,35,0.0,0.0,0.8212384,0.0,0.87775964,0,0.9212418
42,0,7,1,0,1,1,40,1.0,0.0,0.61809236,0.0,0.8521937,1,0.42494118
24,2,1,3,3,1,1,40,0.0,0.0,0.94772017,0.0,0.9260939,0,0.99594927
52,2,2,1,5,1,1,57,1.0,1.0,0.06350827,1.0,0.14934832,1,9.4450274e-07
44,2,3,3,5,1,0,43,0.0,0.0,0.9555555,0.0,0.9654781,0,0.9998572
41,3,7,0,0,1,0,40,0.0,0.0,0.9427213,0.0,0.972834,0,0.9999422
19,2,3,3,0,1,1,30,0.0,0.0,0.99836355,0.0,0.98114026,0,0.9999362
69,0,3,1,4,1,1,40,0.0,0.0,0.53602153,0.0,0.58354753,1,0.14262539
59,0,6,4,4,0,0,30,0.0,0.0,0.9850022,0.0,0.9446499,0,0.9998658
31,2,3,1,3,1,1,50,1.0,0.0,0.6012492,0.0,0.6003546,1,0.04627611
21,2,7,3,5,1,0,40,0.0,0.0,0.98471755,0.0,0.9913108,0,0.99992275
55,2,7,1,4,0,1,40,1.0,0.0,0.5719135,1.0,0.39891654,1,0.0014070851
45,2,3,1,5,0,1,40,1.0,0.0,0.597837,0.0,0.51950395,1,0.09910636
26,2,3,1,0,1,1,50,0.0,0.0,0.77815187,0.0,0.86983335,0,0.9085582
48,0,4,1,2,1,0,40,1.0,1.0,0.23509163,1.0,0.21320039,1,4.9483873e-07
43,2,0,1,5,1,1,48,1.0,1.0,0.29883796,1.0,0.13366926,1,5.9800215e-07
42,2,4,1,2,1,1,50,1.0,1.0,0.16016078,1.0,0.20852518,1,4.8030716e-07
32,2,3,1,0,0,1,40,0.0,0.0,0.86378086,0.0,0.83089274,0,0.9499174
31,2,1,1,0,0,1,36,0.0,0.0,0.66983736,0.0,0.7350693,1,0.046211235
57,2,3,1,0,1,1,40,0.0,0.0,0.6792555,0.0,0.6274886,1,0.3512479
38,2,7,1,3,1,0,40,1.0,0.0,0.74144685,0.0,0.7055563,1,0.00787144
39,0,1,0,5,1,0,35,0.0,0.0,0.89649624,0.0,0.9700058,0,0.999759
51,2,1,1,5,1,1,55,0.0,1.0,0.13299698,1.0,0.15648204,1,1.1987836e-06
35,0,7,1,4,1,1,40,0.0,0.0,0.6189474,0.0,0.5846405,1,0.38567045
25,2,7,3,4,1,0,40,0.0,0.0,0.9862531,0.0,0.99151987,0,0.99994075
31,2,1,3,2,0,0,40,0.0,0.0,0.9062289,0.0,0.9225811,0,0.9797742
43,2,6,0,0,1,0,40,0.0,0.0,0.9898893,0.0,0.9741406,0,0.9998926
38,0,1,1,5,1,1,40,1.0,1.0,0.3630324,1.0,0.32554913,1,2.902744e-06
64,3,3,1,5,1,1,45,1.0,1.0,0.43205476,1.0,0.46261138,1,0.0002997849
45,3,1,1,5,1,1,51,0.0,1.0,0.22735703,1.0,0.192173,1,1.287269e-06
48,3,0,1,4,1,0,15,0.0,0.0,0.80807596,0.0,0.7587874,0,0.7295227
25,2,1,3,2,1,1,40,0.0,0.0,0.89912975,0.0,0.9428732,0,0.9916088
38,0,1,1,2,1,0,20,1.0,1.0,0.48253536,1.0,0.4587909,1,7.8863595e-05
38,2,1,1,4,1,1,35,0.0,0.0,0.5438747,1.0,0.47834337,1,0.0015094315
24,2,0,3,5,1,1,40,0.0,0.0,0.95760727,0.0,0.9873042,0,0.99994326
45,2,3,0,5,1,0,46,0.0,0.0,0.9125288,0.0,0.9111522,0,0.9997421
51,2,3,1,4,1,1,50,1.0,0.0,0.54164445,0.0,0.7217516,1,0.122522704
22,2,3,3,0,1,1,35,0.0,0.0,0.99658924,0.0,0.98219115,0,0.9999325
44,2,3,2,5,1,0,40,0.0,0.0,0.93656904,0.0,0.94101,0,0.99982446
50,2,3,1,0,1,1,40,1.0,0.0,0.7128596,0.0,0.69204223,1,0.40419787
47,0,7,3,4,0,1,40,0.0,0.0,0.94635123,0.0,0.9543859,0,0.99994385
24,2,4,3,5,1,1,56,0.0,0.0,0.771481,0.0,0.857476,1,0.1128693
44,2,3,1,0,1,1,41,0.0,0.0,0.6807701,0.0,0.65749764,1,0.37567717
23,0,3,3,4,1,0,40,0.0,0.0,0.9906832,0.0,0.98204273,0,0.99993455
32,2,1,1,0,1,1,40,1.0,1.0,0.4995988,1.0,0.45304012,1,0.00016790118
27,3,7,1,5,1,1,40,0.0,0.0,0.66552377,0.0,0.59637845,1,0.092645384
35,2,3,1,4,0,0,20,0.0,0.0,0.91286063,0.0,0.8855696,0,0.9836195
24,2,6,1,3,1,1,40,0.0,0.0,0.9373023,0.0,0.9689188,0,0.9959117
27,2,3,1,0,1,1,40,0.0,0.0,0.8575442,0.0,0.90381646,0,0.9799376
61,0,5,1,2,1,1,50,1.0,1.0,0.10797465,1.0,0.16335356,1,4.8177975e-07
35,0,1,1,2,1,1,50,0.0,1.0,0.29936576,1.0,0.35355324,1,6.6089916e-07
27,2,1,3,2,1,0,20,0.0,0.0,0.9598523,0.0,0.9800631,0,0.99982446
43,2,1,1,2,1,1,40,1.0,1.0,0.2790708,1.0,0.21462321,1,5.707335e-07
26,2,3,3,5,0,1,40,0.0,0.0,0.9833566,0.0,0.9730045,0,0.99988306
32,2,6,1,0,1,1,40,1.0,0.0,0.92317355,0.0,0.9360204,0,0.9994831
45,2,6,1,4,1,0,32,0.0,0.0,0.9483919,0.0,0.90722346,0,0.9981188
51,2,3,1,5,0,0,38,0.0,0.0,0.7203993,0.0,0.5396659,1,0.29784188
41,3,0,0,3,1,1,60,0.0,0.0,0.79156804,0.0,0.87673545,0,0.9994578
43,3,1,1,2,1,1,21,0.0,1.0,0.47207397,0.0,0.61950856,1,5.7245347e-06
34,0,1,3,2,1,1,48,0.0,0.0,0.8257007,0.0,0.9401617,0,0.9812912
17,2,6,3,4,1,1,48,0.0,0.0,0.99995893,0.0,0.9867864,0,0.9999317
